temp,pH,turbidity,NO2,NH4,TOC,TP,TN,salinity,chlorophyll,source
24.3,8.0,17.9,0.003,0.073,10.6,0.038,1.58,28.9,23.9,coastal_r
15.8,7.7,21.5,0.006,0.462,7.3,0.03,1.18,28.2,5.85,coastal_r
18.0,8.1,12.9,0.005,0.161,7.1,0.025,1.06,30.0,7.19,coastal_r
26.7,8.0,17.0,,,17.4,0.073,2.51,31.6,53.1,coastal_r
25.6,7.9,18.9,,0.01,13.3,0.065,2.11,32.9,41.9,coastal_r
29.4,7.9,5.0,0.007,0.116,8.7,0.022,1.14,38.7,6.89,coastal_r
24.7,7.8,7.2,0.002,0.087,7.6,0.017,0.834,35.1,4.51,coastal_r
29.9,8.2,5.2,0.017,0.255,6.2,0.017,0.97,30.2,1.42,coastal_r
32.1,8.0,5.8,,0.009,11.0,0.028,1.2,31.8,10.1,coastal_r
29.5,8.1,1.75,,0.005,4.55,0.0065,0.4745,33.4,1.036,coastal_r
28.8,8.0,2.75,,0.0005,6.15,0.009,0.765,33.5,3.002,coastal_r
27.6,8.1,4.45,,0.0125,9.2,0.021,1.29,38.3,9.292,coastal_r
26.7,7.9,13.6,,0.007,17.0,0.063,2.44,37.3,17.1,coastal_r
22.0,8.1,2.6,0.0,0.021,3.3,0.007,0.3885,35.4,2.142,coastal_r
18.0,8.0,19.5,0.002,0.061,7.9,0.023,0.862,33.1,3.4,coastal_r
25.2,7.9,7.3,0.002,0.119,9.5,0.022,1.17,34.2,6.65,coastal_r
27.6,7.7,3.0,0.01,0.216,7.3,0.016,0.976,34.7,0.937,coastal_r
27.8,8.1,4.8,,0.027,9.5,0.017,0.946,38.7,3.09,coastal_r
29.8,8.2,3.4,,0.029,8.0,0.018,0.857,39.3,2.9,coastal_r
29.9,7.7,2.4,,0.03,6.0,0.011,0.652,38.3,0.967,coastal_r
31.9,8.0,2.8,,0.087,5.3,0.012,0.766,37.0,0.311,coastal_r
31.3,8.0,2.4,,0.077,4.8,0.01,0.638,34.8,0.581,coastal_r
30.0,7.9,2.1,,0.058,4.8,0.008,0.51,36.6,0.242,coastal_r
26.7,7.7,7.2,,0.013,12.4,0.023,1.54,38.3,13.6,coastal_r
27.4,8.0,2.9,0.002,0.05,13.3,0.011,1.35,38.3,2.66,coastal_r
20.0,8.0,0.85,,0.012,2.8,0.003,0.249,35.2,0.627,coastal_r
15.0,7.9,11.2,,0.009,17.8,0.04,1.85,38.0,7.57,coastal_r
18.5,8.2,0.8,0.0,0.0165,2.8,0.0025,0.2715,33.7,0.0905,coastal_r
25.5,8.4,1.5,,0.03,9.4,0.011,0.678,34.9,0.169,coastal_r
27.2,8.3,1.35,,0.004,6.3,0.0045,0.56,43.7,0.2595,coastal_r
27.6,8.3,1.3,,0.014,7.0,0.008,0.629,39.0,0.327,coastal_r
30.1,8.2,1.5,,0.027,9.6,0.008,0.93,37.2,0.521,coastal_r
30.0,8.0,2.4,,0.046,6.0,0.011,0.706,38.0,0.526,coastal_r
30.7,7.8,1.3,,0.0165,3.65,0.0075,0.5,36.5,2.092,coastal_r
32.6,8.0,8.9,,0.014,18.7,0.044,2.26,42.7,12.8,coastal_r
30.2,7.9,1.3,0.002,0.156,15.5,0.01,1.39,34.1,1.2,coastal_r
25.6,8.0,6.6,0.002,0.298,7.3,0.006,0.926,20.7,0.62,coastal_r
16.7,8.2,6.5,,0.034,5.8,0.013,0.582,29.7,1.15,coastal_r
19.6,8.2,0.85,0.0005,0.035,4.25,0.0045,0.4265,27.1,0.4055,coastal_r
24.7,8.2,2.8,,0.027,4.8,0.009,0.423,28.8,0.38,coastal_r
24.6,8.2,2.5,,0.036,8.5,0.011,0.783,32.8,0.411,coastal_r
21.8,8.3,1.8,,0.024,11.9,0.011,1.09,36.6,0.436,coastal_r
25.0,8.3,5.5,,0.036,12.6,0.011,1.19,35.6,0.674,coastal_r
31.1,8.0,2.0,,0.036,11.6,0.011,1.08,39.3,0.453,coastal_r
27.7,8.0,0.9,,0.0455,5.05,0.004,0.495,37.4,0.4035,coastal_r
29.7,7.9,1.8,,0.112,12.4,0.009,1.17,35.2,0.523,coastal_r
30.0,7.6,2.4,,0.095,7.7,0.009,0.786,38.5,0.491,coastal_r
28.1,7.6,1.1,0.0,0.0415,5.2,0.006,0.55,38.2,0.492,coastal_r
23.2,7.9,4.0,0.004,0.102,5.6,0.011,0.669,33.8,0.316,coastal_r
22.7,7.9,4.0,0.008,0.151,6.8,0.011,0.672,31.7,0.731,coastal_r
18.7,7.8,6.7,0.002,0.048,4.8,0.014,0.453,32.1,0.976,coastal_r
24.0,8.1,2.8,0.003,0.053,6.6,0.02,0.601,33.5,0.56,coastal_r
22.5,8.4,9.1,,0.012,12.3,0.038,1.5,39.4,12.1,coastal_r
28.5,8.2,11.7,,0.016,14.0,0.04,1.83,40.9,25.7,coastal_r
27.4,8.0,5.2,0.003,0.036,13.4,0.015,1.5,41.0,4.83,coastal_r
29.1,8.1,5.1,,0.004,5.6,0.012,0.685,33.6,8.092,coastal_r
30.3,8.2,4.7,,0.008,11.9,0.025,1.33,36.6,13.2,coastal_r
32.0,8.3,6.3,,0.014,15.4,0.049,1.82,39.6,13.8,coastal_r
31.3,8.1,5.1,,0.011,12.6,0.026,1.45,42.5,6.34,coastal_r
23.3,8.0,6.1,,0.017,12.0,0.024,1.36,35.2,15.4,coastal_r
24.2,8.0,5.8,,0.012,14.8,0.019,1.64,31.2,18.5,coastal_r
23.2,8.1,2.3,0.003,0.066,6.1,0.01,0.524,32.7,0.46,coastal_r
23.8,8.1,5.0,,0.02,10.2,0.018,1.07,34.5,4.53,coastal_r
23.0,8.2,1.8,,0.022,9.3,0.008,0.769,35.7,0.021,coastal_r
26.2,8.1,1.4,,0.009,4.4,0.011,0.362,35.4,0.194,coastal_r
25.2,8.0,3.0,0.003,0.129,10.9,0.01,1.15,39.5,0.277,coastal_r
28.7,8.2,1.3,,0.027,6.5,0.014,0.555,41.4,0.21,coastal_r
31.1,8.2,1.2,,0.012,5.0,0.012,0.601,38.6,0.681,coastal_r
28.6,7.9,1.0,,0.12,8.0,0.013,0.792,37.5,0.245,coastal_r
33.3,8.1,0.65,,0.033,2.5,0.005,0.2705,40.0,0.1095,coastal_r
28.7,8.0,3.4,0.003,0.098,9.5,0.013,0.986,36.3,3.74,coastal_r
29.6,8.2,4.2,,0.007,10.8,0.022,1.2,34.0,4.36,coastal_r
27.4,8.2,5.3,,0.007,14.0,0.019,1.39,35.6,11.5,coastal_r
20.3,8.2,7.4,,0.01,13.3,0.023,1.32,27.2,14.7,coastal_r
20.3,8.3,8.2,,0.006,9.4,0.018,0.897,25.2,10.8,coastal_r
18.5,8.3,4.0,,0.009,6.6,0.008,0.526,31.0,0.549,coastal_r
26.2,8.4,6.0,0.002,0.01,9.4,0.016,0.902,30.1,2.33,coastal_r
26.4,8.6,8.3,0.002,0.009,10.8,0.021,1.03,32.2,7.67,coastal_r
30.2,8.4,0.85,0.0,0.01,5.35,0.0042,0.592,31.25,0.359,coastal_r
28.4,8.3,8.2,0.002,0.014,20.2,0.037,2.21,38.2,15.1,coastal_r
30.4,8.2,4.7,,0.007,13.1,0.02,1.45,39.1,13.8,coastal_r
32.7,8.4,4.4,,0.009,12.6,0.023,1.42,39.6,18.1,coastal_r
31.0,8.2,3.8,,0.013,11.3,0.018,1.24,35.8,12.8,coastal_r
26.7,8.0,9.0,,0.006,16.2,0.034,2.0,29.1,36.9,coastal_r
25.6,8.2,3.9,0.005,0.146,7.7,0.008,0.884,22.3,3.53,coastal_r
20.3,8.3,5.3,,0.01,12.0,0.016,1.26,29.4,4.52,coastal_r
,,,,,,,,,,coastal_r
,,,,,,,,,,coastal_r
,,,,,,,,,,coastal_r
,,,,,,,,,,coastal_r
26.0,,0.95,0.001,0.202,17.07,0.022,1.714,50.0,,coastal_t
26.0,,1.35,0.001,0.371,15.878,0.023,2.139,56.0,,coastal_t
29.0,,1.125,0.002,0.302,16.738,0.017,3.981,55.0,,coastal_t
29.4,,0.315,0.001,0.075,16.473,0.014,1.003,49.8,,coastal_t
31.3,,0.335,0.001,0.009,23.08,0.028,1.663,47.0,,coastal_t
31.5,,0.635,0.001,0.017,18.143,0.023,1.17,48.8,,coastal_t
30.5,,1.09,0.002,0.013,19.338,0.036,1.665,42.7,,coastal_t
28.6,,1.5,0.002,0.117,19.75,0.026,1.371,38.7,,coastal_t
23.8,,0.79,0.001,0.538,13.635,0.013,0.797,29.2,,coastal_t
24.0,,1.55,0.002,0.71,17.678,0.018,1.131,27.0,,coastal_t
21.9,,1.7,0.002,1.681,15.26,0.023,0.454,35.4,,coastal_t
21.4,,1.585,0.005,1.512,12.043,0.019,0.177,35.8,,coastal_t
25.9,,3.92,0.003,0.687,12.913,0.02,1.434,38.8,,coastal_t
27.9,,1.275,0.003,0.706,13.23,0.013,0.8,38.5,,coastal_t
26.6,,2.075,0.002,0.088,15.785,0.02,1.898,45.8,,coastal_t
31.7,,1.465,0.002,0.182,14.848,0.024,1.238,42.8,,coastal_t
30.9,,4.095,0.002,0.027,14.678,0.021,1.152,28.3,,coastal_t
30.4,,1.805,0.001,0.011,17.28,0.016,1.271,33.8,,coastal_t
30.8,,2.715,0.003,0.058,15.6,0.011,1.349,27.2,,coastal_t
29.8,,8.505,0.002,0.017,23.563,0.024,1.588,23.8,,coastal_t
26.9,,5.53,0.001,0.149,18.62,0.012,1.052,28.9,,coastal_t
19.4,,1.61,0.003,0.391,12.79,0.021,0.816,23.6,,coastal_t
22.6,,1.9,0.004,,11.16,0.011,,24.4,,coastal_t
20.6,,5.76,0.002,,12.04,0.025,,26.2,,coastal_t
21.8,,9.16,0.001,0.026,20.24,0.024,1.039,30.6,,coastal_t
27.3,,10.95,0.001,0.013,37.39,0.056,2.001,33.0,,coastal_t
24.3,,4.615,0.001,0.016,14.13,0.013,1.353,35.4,,coastal_t
28.9,,4.49,0.001,0.015,18.22,0.019,1.354,33.1,,coastal_t
32.4,,4.96,0.001,0.012,16.22,0.02,1.968,37.8,,coastal_t
32.0,,7.48,0.001,0.023,32.5,0.011,1.671,40.6,,coastal_t
31.4,,9.895,0.001,0.014,23.76,0.009,2.03,45.0,,coastal_t
27.6,,4.2,0.001,0.051,19.25,0.012,0.804,38.0,,coastal_t
19.6,,15.99,0.008,0.026,25.12,0.026,2.051,36.8,,coastal_t
21.6,,9.01,0.003,0.035,23.69,0.021,0.813,37.3,,coastal_t
19.2,,15.25,0.004,0.058,,0.025,1.02,35.9,,coastal_t
20.3,,11.2,0.002,0.084,,0.025,1.723,36.0,,coastal_t
25.9,,30.9,0.007,0.044,,0.04,2.107,34.8,,coastal_t
,,8.9,0.001,0.0117,15.24,0.0121,0.975,37.8,,coastal_t
30.6,,4.65,0.0011,0.0152,18.53,0.0052,,39.9,,coastal_t
30.1,,8.25,0.0009,0.0059,24.77,0.0102,,44.35,,coastal_t
30.25,,3.4,0.0011,0.019,20.52,0.0123,,46.6,,coastal_t
31.3,,4.9,0.0016,0.0901,19.4,0.0094,,48.4,,coastal_t
28.0,,12.8,0.0033,0.134,13.84,0.0126,,42.65,,coastal_t
29.3,,5.9,0.0035,0.3615,16.32,0.0383,,22.9,,coastal_t
26.7333333333333,,3.83333333333333,0.0038666666666666,0.440666666666667,12.9533333333333,0.0222,,20.1166666666667,,coastal_t
,,,,,,,,,,coastal_t
24.9,,4.4,0.0092,0.4923,12.58,0.0081,,20.8,,coastal_t
18.95,,6.1,0.0076,0.1204,19.12,0.0225,,22.5,,coastal_t
23.6,,3.5,0.0163,0.5529,12.08,0.0136,,27.8,,coastal_t
25.0,,3.5,0.0085,0.3466,14.85,0.0105,,28.4,,coastal_t
34.0,,9.8,0.0038,0.1457,23.86,0.0301,,29.5,,coastal_t
29.2,,7.9,0.0011,0.0233,21.91,0.0298,,31.7,,coastal_t
30.7,,7.6,0.0008,0.0067,25.26,0.0315,,27.9,,coastal_t
33.3,,5.0,0.0026,0.364,15.65,0.0116,,24.85,,coastal_t
30.05,,4.0,0.0044,0.3021,10.74,0.0158,,24.45,,coastal_t
27.85,,5.5,0.0109,0.4515,12.94,0.013,,18.9,,coastal_t
18.6,,7.0,0.0137,0.1686,10.06,0.0098,,18.55,,coastal_t
21.9,,15.3,0.0062,0.0774,13.21,0.0171,,20.8,,coastal_t
22.8,,11.2,0.0031,0.3577,11.27,0.0129,,24.7,,coastal_t
21.3,,4.0,0.0323,0.5272,11.81,0.0106,,26.1,,coastal_t
20.75,,7.7,0.025,0.4428,9.8,0.0134,,32.3,,coastal_t
28.3,,6.6,0.016,0.2951,9.31,0.0111,,30.35,,coastal_t
28.0,,5.8,0.0091,0.2678,10.0,0.0075,,28.9,,coastal_t
31.2,,6.5,0.0114,0.4058,10.84,0.0095,,32.2,,coastal_t
29.75,,11.1,0.0044,0.0415,16.84,0.0215,,25.9,,coastal_t
28.3,,6.6,0.0057,0.3659,13.26,0.0126,,31.3,,coastal_t
31.65,,11.6,0.0048,0.1464,19.85,0.0215,,30.0,,coastal_t
24.9,,8.8,0.0083,0.2879,12.94,0.0145,,27.6,,coastal_t
26.6,,5.2,0.014,0.3432,11.08,0.0065,,20.3,,coastal_t
23.5,,2.7,0.0155,0.252,8.44,0.0061,,23.1,,coastal_t
24.05,,2.0,0.026,0.4276,11.33,0.0071,,26.1,,coastal_t
24.3,,3.0,0.0283,0.4479,10.41,0.0084,,28.1,,coastal_t
27.25,,0.9,0.0092,0.2733,11.06,0.0059,,27.2,,coastal_t
26.8,,1.7,0.0132,0.3877,10.59,0.0071,,30.9,,coastal_t
33.1,,1.4,0.0065,0.193,12.27,0.0044,,36.1,,coastal_t
29.6,,7.4,0.0016,0.0903,15.77,0.0345,,12.1,,coastal_t
,,,0.0007,0.0054,15.21,0.0174,,,,coastal_t
32.5,,6.7,0.0022,0.0578,15.57,0.0134,,21.75,,coastal_t
30.7,,5.9,0.0053,0.1029,15.9,0.0122,,22.2,,coastal_t
24.4,,5.9,0.0078,0.1467,11.66,0.0129,,24.15,,coastal_t
22.8,,1.7,0.0046,0.1533,11.58,0.0111,,29.9,,coastal_t
25.0,,1.0,0.0083,0.1709,10.92,0.0106,,26.1,,coastal_t
22.3,,1.5,0.0153,0.3144,9.25,0.0095,,27.85,,coastal_t
25.5,,23.4,0.0164,0.2896,8.7,0.0112,,24.95,,coastal_t
26.3,,11.4,0.0186,0.2066,8.55,0.0068,,27.25,,coastal_t
22.65,,3.3,0.01,0.1315,8.84,0.0064,,28.6,,coastal_t
30.9,,1.7,0.0069,0.1015,13.23,0.0133,,38.5,,coastal_t
31.8,,2.0,0.0037,0.1207,11.07,0.0072,,40.35,,coastal_t
29.75,,2.7,0.0023,0.1033,9.63,0.0088,,38.1,,coastal_t
33.2,,2.5,0.0013,0.0308,12.9,0.0105,,37.0,,coastal_t
28.95,,6.25,0.0022,0.2562,10.755,0.0088,,26.575,,coastal_t
,,,,,,,,,,coastal_t
25.8,,1.2,0.0036,0.1104,8.93,0.0056,,27.7,,coastal_t
25.95,,2.6,0.0042,0.1184,9.75,0.0091,,27.75,,coastal_t
21.3,,13.2,0.0008,0.0109,14.8,0.0203,,29.2,,coastal_t
26.25,,5.6,0.0005,0.0558,,0.0042,,30.15,,coastal_t
25.25,,7.4,0.0009,0.0054,14.26,0.0195,,35.75,,coastal_t
29.6,,7.9,0.0005,0.0043,16.73,0.0286,,40.8,,coastal_t
30.1,,10.4,0.0028,0.0473,15.44,0.0138,,43.85,,coastal_t
29.5,,4.1,0.0011,0.0115,14.42,0.0059,,42.8,,coastal_t
30.3,,2.6,0.0034,0.098,12.43,0.0105,,38.45,,coastal_t
30.8,,8.9,0.0009,0.0034,18.29,0.0312,,36.35,,coastal_t
28.8,,8.6,0.0015,0.0048,22.48,0.038,,29.05,,coastal_t
23.9,,6.0,0.0015,0.3,11.66,0.0162,,16.3,,coastal_t
24.35,,5.9,0.0021,0.1,9.53,0.0095,,20.9,,coastal_t
17.9,,8.8,0.0001,0.0059,11.54,0.0119,,20.9,,coastal_t
17.7,,6.0,0.0006,0.0038,12.36,0.0311,,27.1,,coastal_t
24.95,,8.5,0.0001,0.0028,12.15,0.0098,,26.55,,coastal_t
25.9,,6.0,0.0006,0.0217,12.79,0.0132,,30.2,,coastal_t
25.2,,6.6,0.0019,0.0526,12.74,0.0203,,36.3,,coastal_t
29.65,,1.6,,0.0334,11.76,0.012,,43.4,,coastal_t
31.2,,0.7,0.0004,0.0103,12.7,0.0101,,35.4,,coastal_t
33.75,,2.6,0.0005,0.0118,14.37,0.0145,,42.0,,coastal_t
30.25,,1.8,0.0005,0.0184,12.92,0.0102,,40.4,,coastal_t
31.7,,1.1,0.0017,0.0315,13.43,0.0057,,40.7,,coastal_t
24.3,,1.1,0.0019,0.0244,13.1,0.0044,,31.6,,coastal_t
21.4,,2.7,0.001,0.0235,14.89,0.0074,,32.75,,coastal_t
22.7,,1.1,0.0016,0.0345,14.17,0.0379,,34.5,,coastal_t
13.55,,2.1,0.0037,0.071,13.57,0.025,0.92,35.0,,coastal_t
21.95,,6.0,0.0022,0.0265,16.94,0.0113,0.96,35.75,,coastal_t
20.65,,1.2,0.0021,0.039,12.81,0.0183,0.75,37.8,,coastal_t
22.35,,4.0,0.002,0.0293,11.98,0.0071,0.53,42.3,,coastal_t
25.6,,4.1,0.0019,0.0108,11.68,0.0048,0.56,45.6,,coastal_t
,,0.9,0.0021,0.0326,13.03,0.0052,0.42,,,coastal_t
31.5,,1.6,0.0016,0.0097,14.52,0.0109,0.85,48.1,,coastal_t
34.2,,0.1,0.0009,0.035,12.8,0.0045,0.78,38.6,,coastal_t
30.6,,0.7,0.0004,0.0145,16.87,0.0043,0.35,37.05,,coastal_t
29.3,,10.0,0.0018,0.1329,13.65,0.0085,0.46,18.4,,coastal_t
22.2,,2.7,0.0031,0.069,7.89,0.0059,0.31,20.4,,coastal_t
24.95,,1.3,0.001,0.0204,8.96,0.0039,0.56,22.0,,coastal_t
26.1,,3.8,0.0016,0.0563,11.45,0.0099,0.56,25.0,,coastal_t
21.0,,5.0,0.0014,0.0242,10.62,0.0053,0.39,26.1,,coastal_t
26.65,,2.5,0.001,0.0307,10.77,0.0109,0.41,26.4,,coastal_t
25.85,,2.2,0.0004,0.0081,11.86,0.008,0.31,28.05,,coastal_t
30.5,8.3,1.2,0.0004,0.0303,9.5,0.0133,0.52,35.7,,coastal_t
30.8,8.7,1.1,0.0006,0.0185,11.89,0.0094,0.61,34.5,,coastal_t
28.5,8.2,2.1,0.001,0.0407,10.47,0.0079,0.22,27.25,,coastal_t
32.75,8.2,1.6,0.0011,0.0161,14.48,0.0044,1.06,25.55,,coastal_t
30.25,8.5,1.5,0.0006,0.0303,12.15,0.0161,0.89,21.3,,coastal_t
25.9,7.9,4.1,0.0016,0.0787,11.74,0.0145,0.41,21.65,,coastal_t
22.15,8.3,2.6,0.0013,0.0154,10.85,0.0083,1.11,26.7,,coastal_t
24.2,8.1,4.1,0.0022,0.0688,9.38,0.0105,0.41,25.7,,coastal_t
14.3,8.1,3.1,0.003,0.0614,8.6,0.0069,0.39,33.65,,coastal_t
24.65,8.6,1.4,0.0012,0.027,10.71,0.0094,0.61,32.05,,coastal_t
29.65,8.2,0.7,0.0007,0.0168,9.17,0.0061,0.74,36.5,,coastal_t
26.8,8.4,1.4,0.0013,0.0205,8.34,0.0065,0.43,33.2,,coastal_t
29.15,8.4,1.2,0.0016,0.0281,7.34,0.0028,0.51,33.05,,coastal_t
30.1,8.2,1.0,0.0014,0.06,8.84,0.0521,0.49,31.4,,coastal_t
30.4,8.3,1.8,0.0021,0.017,11.33,0.0079,0.52,31.5,,coastal_t
30.5,8.4,1.8,0.002,0.0381,13.01,0.0041,0.72,34.2,,coastal_t
30.5,7.9,5.9,0.0022,0.0163,14.95,0.0194,1.2,31.05,,coastal_t
29.95,8.3,6.5,0.0003,0.0132,17.92,0.0189,0.68,26.1,,coastal_t
27.4,8.5,5.3,0.0009,0.0596,10.86,0.0082,0.73,21.7,,coastal_t
20.5,8.6,1.6,0.0004,0.0207,10.28,0.0062,0.67,21.7,,coastal_t
19.1,8.2,0.6,0.0008,0.0197,10.25,0.0047,0.48,25.5,,coastal_t
24.8,8.2,0.3,0.0013,0.0137,9.03,0.0051,0.83,31.25,,coastal_t
23.8,8.3,0.8,0.002,0.0155,9.99,0.0048,0.74,30.7,,coastal_t
23.8,8.3,1.0,0.0005,0.0155,9.15,0.0069,0.93,36.1,,coastal_t
26.7,8.4,1.4,0.001,0.0153,10.08,0.002,1.09,34.95,,coastal_t
30.6,8.2,0.8,0.0016,0.0295,10.27,0.0032,0.52,41.6,,coastal_t
31.35,8.1,1.2,0.0009,0.0277,13.04,0.0072,0.69,48.65,,coastal_t
31.15,8.1,0.9,0.0015,0.0369,9.96,0.0046,0.78,39.55,,coastal_t
28.1,7.9,3.0,0.0025,0.0846,9.04,0.0055,0.53,36.25,,coastal_t
27.35,8.2,2.6,0.0004,0.0301,12.86,0.0071,0.62,37.6,,coastal_t
23.9,8.3,1.2,0.0034,0.0276,10.78,0.0056,0.43,39.8,,coastal_t
20.55,8.3,1.0,0.0013,0.0224,13.05,0.0075,0.34,41.35,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
28.27,8.09,7.29,0.00049604,0.01916149,18.6625002,0.036423045,0.807811925,26.26,,coastal_t
25.19,8.26,3.59,0.000567415,0.03043594,12.4000001,0.011099505,0.67531732,29.34,,coastal_t
26.965,8.08,7.985,0.001228425,0.016648165,15.1650001,0.017565645,0.79830242,31.885,,coastal_t
19.585,8.125,1.96,,,9.11625008,0.00713535,0.69655462,32.575,,coastal_t
20.2,8.125,4.795,0.002215905,0.15668303,11.4800001,0.010306265,0.68270862,34.225,,coastal_t
24.27,8.21,0.61,0.00166046,0.10802326,15.4500001,0.017327715,0.63184312,36.83,,coastal_t
25.07,8.21,2.0,0.00155491,0.10365451,12.1450001,0.00939072,1.097795335,36.6,,coastal_t
28.53,8.085,1.845,0.00207373,0.300755055,12.2125001,0.00838864,0.63646522,37.98,,coastal_t
28.51,7.935,2.545,0.001478155,0.05315939,11.3925001,0.0100729,0.49115292,38.425,,coastal_t
31.51,8.27,1.26,0.0013345,0.06,1212.08,0.008703,0.56,33.335,,coastal_t
31.055,8.14,2.8,0.000858,0.075,1247.915,0.009567,0.77,35.15,,coastal_t
28.99,8.26,3.81,0.0010995,0.02,1259.37,0.01,0.66,40.41,,coastal_t
27.11,8.155,2.41,0.00145408,0.05042821,14.8500001,0.01356882,1.03928443,29.46,,coastal_t
23.435,8.475,2.43,0.0007593,0.02176875,11.1750001,0.01042885,0.51110222,22.92,,coastal_t
25.01,8.385,0.97,0.0007828,0.06418037,9.22250008,0.00955972,0.46382141,25.28,,coastal_t
22.455,8.21,2.42,0.0019796,0.12060135,8.71400008,0.01002515,0.53199722,28.385,,coastal_t
26.89,8.055,4.08,0.00155625,0.15475761,10.4400001,0.00945824,0.66271522,30.81,,coastal_t
27.475,8.205,6.4,,0.09481247,13.1550001,0.00366997,1.04148243,32.845,,coastal_t
27.28,8.19,2.63,0.0014748,0.04766157,11.9600001,0.00824504,0.79906682,37.5,,coastal_t
28.36,8.2,0.56,0.00098352,0.0529626,12.5400001,0.00751768,0.77445062,37.005,,coastal_t
29.02,8.015,1.29,0.00112703,0.03918064,13.5550001,0.00776381,0.61426962,46.92,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
24.7,7.9,2.4,0.002,0.104,10.5,0.005,1.04,34.6,,coastal_t
21.3,8.1,3.4,,0.018,13.3,0.01,1.36,38.8,,coastal_t
24.2,8.0,1.3,,0.017,13.2,0.006,1.19,38.8,,coastal_t
25.9,8.1,1.75,,0.0175,7.6,0.003,0.64,47.5,,coastal_t
28.0,8.1,3.1,,0.036,12.8,0.005,1.1,47.9,,coastal_t
29.6,8.1,2.1,,0.05,12.2,0.008,1.23,40.8,,coastal_t
31.7,8.1,3.7,0.002,0.03,16.9,0.015,1.75,41.3,,coastal_t
30.7,8.1,1.5,,0.038,11.9,0.015,1.24,39.8,,coastal_t
30.1,8.0,3.4,0.002,0.037,13.6,0.011,1.41,37.5,,coastal_t
30.1,8.2,4.0,,0.02,15.2,0.014,1.79,34.4,,coastal_t
24.7,8.1,2.8,,0.029,14.0,0.004,1.22,33.3,,coastal_t
23.9,8.1,1.6,,0.063,13.9,0.009,1.21,30.5,,coastal_t
9.13,8.3,4.1,0.002,0.089,13.7,0.007,1.19,29.4,,coastal_t
19.1,8.3,1.1,,0.05,12.9,0.006,1.24,29.0,,coastal_t
18.9,8.4,1.1,,0.028,11.8,0.008,1.02,31.0,,coastal_t
25.1,8.2,2.0,0.002,0.034,13.2,0.007,1.08,36.3,,coastal_t
30.3,8.3,2.9,0.002,0.073,11.7,0.006,1.17,36.6,,coastal_t
33.1,8.4,4.0,,0.091,12.7,0.011,1.31,37.9,,coastal_t
29.6,8.2,1.05,,0.021,5.6,0.0025,0.63,36.3,,coastal_t
33.2,8.2,1.8,,0.106,15.7,0.016,1.6,38.6,,coastal_t
28.5,8.3,2.8,,0.056,12.1,0.007,1.28,32.1,,coastal_t
27.0,8.5,0.8,,0.058,10.5,0.004,1.03,23.9,0.3,coastal_t
23.7,8.4,2.9,,0.04,9.9,0.005,0.94,23.7,0.3,coastal_t
11.0,8.3,1.8,0.0,0.0085,5.4,0.0025,0.52,22.0,0.1665,coastal_t
23.0,8.3,2.0,,0.02375,8.725,0.006,0.7675,27.6666666666667,0.335,coastal_t
21.2,8.1,1.2,0.002,0.046,9.8,0.007,0.88,32.6,0.2,coastal_t
21.0,8.2,2.8,0.002,0.047,11.7,0.008,1.12,35.1,0.4,coastal_t
26.4,8.1,8.8,0.002,0.092,12.7,0.009,1.26,36.9,0.8,coastal_t
27.4,8.2,4.4,,0.054,13.2,0.008,1.27,42.0,0.39,coastal_t
30.6,8.1,3.2,,0.068,12.9,0.006,1.21,44.4,0.631,coastal_t
33.1,8.1,2.5,,0.056,13.4,0.012,1.17,45.8,1.39,coastal_t
32.1,8.2,4.2,,0.028,16.5,0.01,1.38,44.3,2.04,coastal_t
31.2,8.1,5.8,,0.014,17.2,0.021,2.07,42.3,4.12,coastal_t
27.3,8.1,2.25,,0.0045,6.5,0.0045,0.75,39.9,1.255,coastal_t
,,,,,,,,,,coastal_t
23.4,8.1,1.5,,0.097,10.1,0.003,1.02,30.0,0.347,coastal_t
,,,,,,,,,,coastal_t
22.8,8.0,6.7,0.002,0.118,11.1,0.006,1.19,33.1,0.433,coastal_t
,,,,,,,,,,coastal_t
24.5,8.2,3.6,,0.061,11.3,0.007,1.16,36.0,0.171,coastal_t
,,,,,,,,,,coastal_t
29.3,8.1,2.5,0.002,0.14,11.1,0.008,1.19,29.9,0.684,coastal_t
,,,,,,,,,,coastal_t
31.5,8.3,2.5,,0.057,10.7,0.008,1.09,26.1,0.873,coastal_t
,,,,,,,,,,coastal_t
28.8,8.4,5.4,,,15.7,0.014,1.51,27.5,9.93,coastal_t
