Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB15,P42963-6,1/7/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P42963-6,1/7/2009,SAMP,G,SA,62,CHLOROPHYLL-B,32212,-1,-1,ug/L
FLAB,FLAB15,P42963-6,1/7/2009,SAMP,G,SA,20,AMMONIA-N,608,0.007,0.007,mg/L
FLAB,FLAB15,P42963-6,1/7/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,15.3,15,mg/L
FLAB,FLAB15,P42963-6,1/7/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.52,1.52,mg/L
FLAB,FLAB15,P42963-6,1/7/2009,SAMP,G,SA,112,"CHLOROPHYLL-A, CORRECTED",49125,12,12,ug/L
FLAB,FLAB15,P42963-6,1/7/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P42963-6,1/7/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.024,0.024,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.52,6.52,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,58205,"58,205",uS/cm
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,10,"PH, FIELD",400,8.3,8.3,None
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.3,1.3,meters
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,12,TURBIDITY,82079,0.8,0.8,NTU
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.005,0.005,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,20,AMMONIA-N,608,-0.005,-0.005,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,0.57,0.57,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.006,0.006,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,64,PHEOPHYTIN,32218,-1,-1,ug/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,63,CAROTENOIDS,99912,-1,-1,ug/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,62,CHLOROPHYLL-B,32212,-1,-1,ug/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,61,CHLOROPHYLL-A,49128,-1,-1,ug/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,78,NITRATE-N,620,0.005,0.005,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,98,SALINITY,480,39.2,39.2,PSU
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,6.8,7,mg/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,113,CHLOROPHYLL-C,32214,-1,-1,ug/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,112,"CHLOROPHYLL-A, CORRECTED",49125,-1,-1,ug/L
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,7,Temperature,10,21.3,21.3,Deg C
FLAB,FLAB15,P42978-3,2/12/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.11677655,0.1168,ug/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.0986,0.0986,ug/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,112,"CHLOROPHYLL-A, CORRECTED",49125,-1,-1,ug/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,113,CHLOROPHYLL-C,32214,-1,-1,ug/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.6,13,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,98,SALINITY,480,39.2,39.2,PSU
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,61,CHLOROPHYLL-A,49128,-1,-1,ug/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,62,CHLOROPHYLL-B,32212,-1,-1,ug/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,63,CAROTENOIDS,99912,-1,-1,ug/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,64,PHEOPHYTIN,32218,-1,-1,ug/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.011,0.011,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,0.35,0.35,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,20,AMMONIA-N,608,-0.005,-0.005,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,12,TURBIDITY,82079,0.8,0.8,NTU
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.5,1.5,meters
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,10,"PH, FIELD",400,8.4,8.4,None
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,58321,"58,321",uS/cm
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.43,6.43,mg/L
FLAB,FLAB15,P43361-3,3/16/2009,SAMP,G,SA,7,Temperature,10,24.3,24.3,Deg C
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,7,Temperature,10,24.4,24.4,Deg C
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13,13,mg/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,12,TURBIDITY,82079,1.5,1.5,NTU
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.4,1.4,meters
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,10,"PH, FIELD",400,8.6,8.6,None
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,69798,"69,798",uS/cm
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.55,5.55,mg/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,98,SALINITY,480,47.7,47.7,PSU
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,61,CHLOROPHYLL-A,49128,-1,-1,ug/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,62,CHLOROPHYLL-B,32212,-1,-1,ug/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,63,CAROTENOIDS,99912,-1,-1,ug/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,64,PHEOPHYTIN,32218,-1,-1,ug/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.008,0.008,mg/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.03,1.03,mg/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,20,AMMONIA-N,608,0.032,0.032,mg/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.1247446,0.1247,ug/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,112,"CHLOROPHYLL-A, CORRECTED",49125,-1,-1,ug/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,113,CHLOROPHYLL-C,32214,-1,-1,ug/L
FLAB,FLAB15,P43542-3,4/20/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,7,Temperature,10,26.6,26.6,Deg C
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13,13,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,12,TURBIDITY,82079,0.8,0.8,NTU
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.6,1.6,meters
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,10,"PH, FIELD",400,8.3,8.3,None
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,74451,"74,451",uS/cm
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.35,5.35,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,98,SALINITY,480,51.2,51.2,PSU
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,61,CHLOROPHYLL-A,49128,-1,-1,ug/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,62,CHLOROPHYLL-B,32212,-1,-1,ug/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,63,CAROTENOIDS,99912,-1,-1,ug/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,64,PHEOPHYTIN,32218,-1,-1,ug/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.005,0.005,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.08,1.08,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,20,AMMONIA-N,608,0.023,0.023,mg/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.2,0.2,ug/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,112,"CHLOROPHYLL-A, CORRECTED",49125,-1,-1,ug/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,113,CHLOROPHYLL-C,32214,-1,-1,ug/L
FLAB,FLAB15,P43936-3,5/18/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.06,5.06,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13,13,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,12,TURBIDITY,82079,2.3,2.3,NTU
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.4,1.4,meters
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,10,"PH, FIELD",400,8.4,8.4,None
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,69599,"69,599",uS/cm
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,98,SALINITY,480,47.5,47.5,PSU
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.011,0.011,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.14,1.14,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,20,AMMONIA-N,608,0.01,0.01,mg/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.75,0.75,ug/L
FLAB,FLAB15,P43955-3,6/11/2009,SAMP,G,SA,7,Temperature,10,29.7,29.7,Deg C
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,7,Temperature,10,32,32,Deg C
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,99,"DEPTH, TOTAL",,1.27,1.27,SDU
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,12,TURBIDITY,82079,2.6,2.6,NTU
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.27,1.27,meters
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,10,"PH, FIELD",400,8.8,8.8,None
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56521,"56,521",uS/cm
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.44,4.44,mg/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,98,SALINITY,480,37.4,37.4,PSU
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.011,0.011,mg/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.003,0.003,mg/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.06,1.06,mg/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,20,AMMONIA-N,608,0.028,0.028,mg/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.719,0.719,ug/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.4,12,mg/L
FLAB,FLAB15,P44584-3,7/20/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,7,Temperature,10,29.1,29.1,Deg C
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,12,TURBIDITY,82079,1.5,1.5,NTU
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.4,1.4,meters
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,10,"PH, FIELD",400,8.6,8.6,None
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,58031,"58,031",uS/cm
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.09,7.09,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,98,SALINITY,480,38.6,38.6,PSU
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.009,0.009,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.13,1.13,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,20,AMMONIA-N,608,0.011,0.011,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.348,0.348,ug/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.5,12,mg/L
FLAB,FLAB15,P44716-3,8/17/2009,SAMP,G,SA,99,"DEPTH, TOTAL",,1.4,1.4,SDU
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,-0.05,-0.05,mg/L
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,25,"PHOSPHATE, TOTAL AS P",665,-0.002,-0.002,mg/L
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.014,0.014,ug/L
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,20,AMMONIA-N,608,-0.005,-0.005,mg/L
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,100,"CARBON, TOTAL ORGANIC",680,-1,-1,mg/L
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,12,TURBIDITY,82079,-0.1,-0.1,NTU
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P44716-11,8/17/2009,FCEB,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,7,Temperature,10,29.8,29.8,Deg C
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.1,11,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,12,TURBIDITY,82079,1.9,1.9,NTU
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.7,1.7,meters
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,10,"PH, FIELD",400,8.2,8.2,None
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,57422,"57,422",uS/cm
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.73,5.73,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,99,"DEPTH, TOTAL",,1.7,1.7,SDU
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,98,SALINITY,480,38.1,38.1,PSU
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01,0.01,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.002,0.002,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.17,1.17,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,20,AMMONIA-N,608,0.019,0.019,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,19,NITRITE-N,615,0.004,0.004,mg/L
FLAB,FLAB15,P45422-3,9/14/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.62,0.62,ug/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,25,"PHOSPHATE, TOTAL AS P",665,-0.002,-0.002,mg/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,20,AMMONIA-N,608,-0.005,-0.005,mg/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,-0.05,-0.05,mg/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,12,TURBIDITY,82079,-0.1,-0.1,NTU
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,-0.004,-0.004,ug/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P45422-14,9/14/2009,FCEB,G,SA,100,"CARBON, TOTAL ORGANIC",680,-1,-1,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,7,Temperature,10,29.1,29.1,Deg C
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,10.4,10,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,12,TURBIDITY,82079,1.1,1.1,NTU
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.4,1.4,meters
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,10,"PH, FIELD",400,8.4,8.4,None
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,55869,"55,869",uS/cm
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.68,6.68,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,99,"DEPTH, TOTAL",,1.4,1.4,SDU
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,98,SALINITY,480,37,37,PSU
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01,0.01,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.11,1.11,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,20,AMMONIA-N,608,0.012,0.012,mg/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.622,0.622,ug/L
FLAB,FLAB15,P45906-3,10/12/2009,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,7,Temperature,10,24.3,24.3,Deg C
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,15.3,15,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,12,TURBIDITY,82079,2.5,2.5,NTU
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.6,1.6,meters
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56083,"56,083",uS/cm
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.4,7.4,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,99,"DEPTH, TOTAL",,1.6,1.6,SDU
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,98,SALINITY,480,37.3,37.3,PSU
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.006,0.006,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.38,1.38,mg/L
FLAB,FLAB15,P46184-3,11/11/2009,SAMP,G,SA,20,AMMONIA-N,608,0.006,0.006,mg/L
