#Merged Datasets Daily/Validated from 2011-01-01 to 2024-11-30
#Date,TB/chlorophyll2,TB/cond2,TB/depth,TB/dissolved_oxygen,TB/pH,TB/FDOM,TB/rain,TB/salinity2,TB/surface_temperature,TB/turbidity2,TB/stage
2019-08-25,38.000,44.057,0.491,5.794,7.921,139.478,0.119,28.450,30.799,17.794,0.005
2019-08-26,37.046,44.409,0.478,5.603,7.926,138.892,0.000,28.702,31.704,18.133,-0.058
2019-08-27,38.742,43.861,0.467,4.497,7.853,146.128,0.000,28.311,32.098,18.379,-0.102
2019-08-28,38.082,42.584,0.456,4.493,7.796,154.503,0.000,27.397,31.833,16.769,-0.094
2019-08-29,38.759,42.963,0.457,4.066,7.800,154.285,0.346,27.669,31.346,18.252,-0.049
2019-08-30,35.099,45.176,0.478,4.507,7.890,141.386,0.314,29.262,31.216,17.701,0.018
2019-08-31,31.766,48.069,0.509,5.092,7.978,126.106,0.000,31.346,31.696,17.878,0.108
2019-09-01,32.252,45.926,0.517,5.732,7.970,136.757,0.293,29.795,31.465,18.537,0.165
2019-09-02,32.521,46.791,0.496,5.708,8.030,129.195,0.000,30.418,30.030,32.188,0.214
2019-09-03,29.219,48.545,0.529,5.709,8.023,120.744,0.000,31.690,29.241,29.615,0.336
2019-09-04,25.092,50.236,0.643,5.727,8.075,110.311,0.000,32.923,30.296,18.178,0.546
2019-09-05,24.004,50.915,0.635,5.308,8.045,105.412,0.000,33.420,30.836,17.027,0.422
2019-09-06,30.007,47.874,0.571,3.939,7.776,144.973,0.000,31.206,31.299,18.923,0.242
2019-09-07,29.733,48.039,0.581,3.658,7.812,142.401,0.000,31.323,32.175,19.328,0.285
2019-09-08,29.842,48.177,0.583,2.856,7.764,146.453,0.000,31.422,32.285,20.719,0.233
2019-09-09,30.897,48.731,0.540,3.013,7.790,146.388,0.000,31.825,31.332,21.992,0.038
2019-09-10,31.424,46.685,0.448,3.206,7.716,153.529,0.000,30.343,30.418,21.928,-0.231
2019-09-11,31.922,43.157,0.319,4.089,7.704,161.493,0.000,27.807,29.775,20.982,-0.544
2019-09-12,33.597,42.384,0.297,5.016,7.781,162.430,0.087,27.255,29.259,18.885,-0.521
2019-09-13,33.378,41.651,0.320,5.750,7.851,160.012,0.710,26.734,29.547,17.412,-0.433
2019-09-14,34.687,42.011,0.393,5.129,7.871,160.652,0.230,26.991,29.087,16.525,-0.209
2019-09-15,31.132,43.712,0.477,5.911,7.943,151.194,0.011,28.209,30.457,15.346,0.047
2019-09-16,29.337,45.802,0.517,5.840,7.983,144.712,0.000,29.704,30.789,14.506,0.156
2019-09-17,29.327,46.005,0.456,5.142,7.943,145.813,0.000,29.850,31.154,16.350,-0.009
2019-09-18,29.874,45.617,0.410,5.294,7.952,147.331,0.000,29.570,30.714,15.310,-0.159
2019-09-19,30.892,44.949,0.341,5.426,7.950,149.744,0.033,29.091,29.215,15.732,-0.395
2019-09-20,31.003,43.977,0.333,5.757,7.963,151.662,0.208,28.393,28.300,15.536,-0.477
2019-09-21,31.942,42.505,0.294,5.919,7.963,152.123,0.834,27.343,27.668,15.995,-0.641
2019-09-22,32.763,40.859,0.285,6.305,7.959,158.015,0.000,26.172,26.650,16.543,-0.636
2019-09-23,31.593,41.133,0.376,6.657,7.994,157.386,0.000,26.367,26.831,14.287,-0.300
2019-09-24,25.349,49.322,0.488,6.612,8.080,111.027,0.000,32.308,27.473,13.269,0.123
2019-09-25,19.875,55.784,0.549,5.996,8.111,69.507,0.000,37.016,28.277,11.851,0.315
2019-09-26,20.037,54.756,0.530,5.620,8.070,84.824,0.000,36.256,28.299,12.583,0.248
2019-09-27,18.244,55.697,0.551,5.890,8.093,78.601,0.000,36.953,29.053,12.012,0.273
2019-09-28,17.348,56.164,0.553,5.390,8.046,78.004,0.000,37.299,29.616,12.784,0.207
2019-09-29,19.245,53.438,0.515,5.226,7.981,100.292,0.000,35.277,29.333,14.546,0.074
2019-09-30,21.846,49.811,0.425,5.271,7.935,124.057,0.000,32.613,28.397,17.283,-0.150
2019-10-01,22.159,48.390,0.419,5.479,7.950,130.106,0.387,31.578,27.842,17.233,-0.093
2019-10-02,17.969,50.918,0.502,5.414,7.967,115.756,0.077,33.427,28.387,14.072,0.186
2019-10-03,10.695,57.537,0.584,4.797,8.012,63.690,0.011,38.327,28.980,13.619,0.384
2019-10-04,10.031,56.875,0.590,4.446,7.965,68.172,1.830,37.829,29.026,13.681,0.397
2019-10-05,8.914,56.879,0.558,4.489,7.956,65.609,0.000,37.832,29.323,11.621,0.326
2019-10-06,9.331,56.209,0.515,4.749,7.900,77.795,0.220,37.333,29.124,12.380,0.202
2019-10-07,10.093,54.827,0.600,3.848,7.842,90.545,1.170,36.306,28.231,13.575,0.546
2019-10-08,5.887,54.332,0.741,4.536,7.929,67.637,0.410,35.937,27.566,9.520,0.952
2019-10-09,5.718,54.610,0.717,4.776,7.836,69.127,0.190,36.144,28.880,8.150,0.689
2019-10-10,9.635,51.075,0.673,3.903,7.643,95.844,0.410,33.538,29.447,9.881,0.479
2019-10-11,10.890,50.177,0.655,4.301,7.679,104.083,0.000,32.880,29.426,9.908,0.418
2019-10-12,11.995,48.605,0.633,4.553,7.677,114.504,0.640,31.734,29.048,11.301,0.317
2019-10-13,12.689,48.295,0.697,4.899,7.704,116.490,0.010,31.508,28.939,11.078,0.487
2019-10-14,4.207,53.598,0.778,5.292,7.933,53.763,0.000,35.395,28.761,10.993,0.716
2019-10-15,4.446,54.009,0.780,5.628,7.940,52.740,0.000,35.698,28.801,11.570,0.735
2019-10-16,6.095,53.666,0.777,5.111,7.853,61.663,0.000,35.444,29.834,11.184,0.790
2019-10-17,8.914,52.475,0.751,5.557,7.859,78.106,0.000,34.566,29.941,10.564,0.728
2019-10-18,10.418,52.700,0.731,3.022,7.656,81.063,0.000,34.731,30.203,13.445,0.691
2019-10-19,11.337,53.163,0.745,4.247,7.734,77.455,0.000,35.073,29.310,13.592,0.757
2019-10-20,10.057,53.518,0.723,5.111,7.777,75.203,0.000,35.335,29.200,12.076,0.612
2019-10-21,11.965,52.320,0.648,2.648,7.504,96.875,0.000,34.453,30.451,14.238,0.324
2019-10-22,14.578,51.273,0.605,2.520,7.495,118.562,0.000,33.693,31.079,12.819,0.171
2019-10-23,20.191,49.763,0.553,2.066,7.498,150.613,0.000,32.583,30.677,13.444,0.006
2019-10-24,24.554,47.719,0.506,2.168,7.530,159.021,0.010,31.091,30.059,17.084,-0.179
2019-10-25,23.902,44.057,0.478,3.364,7.593,156.205,0.570,28.451,29.079,19.862,-0.235
2019-10-26,27.452,42.633,0.610,3.098,7.635,152.521,1.260,27.434,28.881,21.548,0.231
2019-10-27,17.834,47.464,0.679,3.920,7.784,131.501,0.000,30.906,29.125,15.021,0.423
2019-10-28,13.944,49.298,0.678,3.015,7.756,112.491,0.000,32.242,29.892,15.242,0.384
2019-10-29,18.148,46.899,0.647,2.830,7.699,129.463,0.000,30.499,30.212,16.966,0.278
2019-10-30,23.288,44.411,0.618,3.219,7.697,143.435,0.000,28.704,29.996,18.144,0.190
2019-10-31,33.311,43.638,0.634,2.923,7.671,147.731,0.000,28.150,29.945,17.933,0.238
2019-11-01,33.555,42.787,0.624,3.180,7.678,156.673,0.000,27.544,29.657,16.439,0.184
2019-11-02,30.529,41.680,0.561,3.653,7.712,163.169,0.000,26.756,29.337,16.143,0.018
2019-11-03,31.921,42.228,0.505,3.739,7.734,163.383,0.020,27.145,29.496,16.162,-0.153
2019-11-04,31.444,40.306,0.496,3.905,7.751,169.391,0.000,25.783,28.218,16.023,-0.225
2019-11-05,30.427,40.528,0.568,4.412,7.793,169.249,0.000,25.937,28.229,16.237,-0.045
2019-11-06,30.030,39.948,0.515,4.959,7.840,168.269,0.030,25.527,28.426,16.246,-0.147
2019-11-07,32.048,39.967,0.467,5.364,7.867,167.789,0.020,25.541,28.558,15.906,-0.199
2019-11-08,33.570,41.290,0.520,4.869,7.881,162.719,0.020,26.487,28.450,14.946,0.070
2019-11-09,31.726,44.743,0.465,5.572,7.946,146.218,0.000,28.949,27.508,13.618,-0.117
2019-11-10,35.569,41.119,0.453,6.154,7.956,159.647,0.000,26.357,25.056,13.805,-0.253
2019-11-11,33.783,46.035,0.561,6.295,7.998,134.050,0.000,29.899,25.040,12.799,0.120
2019-11-12,25.737,54.417,0.663,5.803,8.070,64.170,0.000,36.000,25.742,7.248,0.554
2019-11-13,25.666,54.455,0.684,5.049,8.010,65.441,0.000,36.029,26.109,6.649,0.589
2019-11-14,26.171,54.028,0.650,4.672,7.948,70.707,0.120,35.712,25.912,7.990,0.435
2019-11-15,25.059,54.132,0.683,4.783,7.926,70.971,0.120,35.789,26.407,6.746,0.620
2019-11-16,28.265,51.746,0.539,5.077,7.815,97.132,0.000,34.036,24.833,10.957,0.213
2019-11-17,34.078,46.566,0.521,6.077,7.844,139.600,0.000,30.255,21.669,11.799,0.152
2019-11-18,31.630,47.765,0.592,6.661,7.918,130.638,0.000,31.127,20.890,11.157,0.395
2019-11-19,22.811,53.703,0.681,6.646,8.036,80.483,0.000,35.473,22.726,6.506,0.608
2019-11-20,24.590,51.762,0.626,6.216,7.937,103.844,0.000,34.041,21.823,8.311,0.272
2019-11-21,25.883,49.640,0.570,6.847,7.951,122.119,0.000,32.487,20.865,9.303,0.054
2019-11-22,24.186,50.843,0.617,6.771,7.967,114.059,0.000,33.371,21.770,8.670,0.267
2019-11-23,19.605,54.525,0.634,6.744,8.044,82.862,0.000,36.082,23.368,6.257,0.389
2019-11-24,19.311,53.948,0.639,6.939,8.068,85.450,0.000,35.656,24.535,6.966,0.501
2019-11-25,20.032,53.155,0.587,5.989,7.966,98.235,0.000,35.066,23.618,9.341,0.309
2019-11-26,18.979,53.741,0.600,5.747,7.947,96.316,0.000,35.500,23.787,8.524,0.263
2019-11-27,19.276,53.296,0.573,6.190,7.977,97.622,0.000,35.172,24.479,11.200,0.060
2019-11-28,20.346,50.942,0.504,5.900,7.912,113.577,0.000,33.440,25.188,11.295,-0.196
2019-11-29,22.120,48.007,0.411,6.430,7.960,126.829,0.000,31.299,24.800,12.502,-0.434
2019-11-30,21.330,49.187,0.392,6.647,8.004,123.391,0.000,32.160,24.054,13.848,-0.427
2019-12-01,21.105,49.375,0.461,6.514,8.009,122.599,0.000,32.294,24.982,13.163,-0.175
2019-12-02,20.362,49.574,0.471,6.210,8.005,121.048,0.000,32.440,24.967,16.682,-0.090
2019-12-03,20.924,46.734,0.351,7.062,8.098,133.496,0.000,30.378,21.418,12.690,-0.511
2019-12-04,20.167,47.165,0.439,6.726,7.975,133.533,0.000,30.690,21.472,11.271,-0.331
2019-12-05,21.899,45.941,0.439,7.059,7.933,138.543,0.000,29.804,20.924,13.474,-0.513
2019-12-06,21.854,45.865,0.447,7.777,7.976,139.251,0.000,29.750,20.059,14.173,-0.550
2019-12-07,21.317,44.938,0.462,7.842,7.982,141.550,0.000,29.082,21.165,13.811,-0.486
2019-12-08,21.056,45.643,0.488,7.734,7.992,136.607,0.000,29.589,22.151,15.064,-0.394
2019-12-09,19.462,47.560,0.507,7.141,7.981,127.765,0.000,30.977,23.244,16.018,-0.298
2019-12-10,16.158,51.713,0.560,6.004,7.922,108.339,0.000,34.009,24.940,13.931,-0.119
2019-12-11,15.877,52.928,0.551,5.548,7.904,99.963,0.000,34.904,26.233,13.409,-0.202
2019-12-12,20.340,48.969,0.489,6.476,7.989,118.082,0.040,31.997,26.158,16.979,-0.394
2019-12-13,21.385,48.595,0.492,5.874,7.977,120.727,0.010,31.726,25.613,16.219,-0.202
2019-12-14,18.616,50.985,0.571,5.924,7.949,110.795,0.000,33.473,25.275,13.286,0.117
2019-12-15,17.796,51.278,0.515,6.629,7.972,110.642,0.000,33.686,23.977,13.641,-0.270
2019-12-16,17.373,50.890,0.482,6.458,7.980,110.766,0.000,33.401,24.922,13.991,-0.383
2019-12-17,18.058,50.599,0.475,6.335,7.972,112.292,0.000,33.187,26.040,13.973,-0.272
2019-12-18,21.304,47.061,0.428,6.162,7.976,126.042,0.090,30.618,25.662,18.087,-0.391
2019-12-19,22.380,45.984,0.232,6.917,7.994,126.787,0.230,29.838,21.069,33.373,-1.188
2019-12-20,22.091,42.773,0.197,7.452,8.037,136.578,0.000,27.533,21.709,19.728,-1.367
2019-12-21,23.087,42.549,0.288,7.139,8.034,134.397,0.000,27.372,22.862,23.062,-1.054
2019-12-22,23.619,42.996,0.376,7.008,8.043,134.228,0.210,27.696,22.798,21.694,-0.653
2019-12-23,20.092,45.638,0.506,6.751,8.020,117.437,0.850,29.595,23.050,20.519,-0.064
2019-12-24,16.119,49.084,0.514,6.577,7.981,94.067,0.000,32.082,21.441,21.545,-0.016
2019-12-25,15.820,49.507,0.496,6.827,7.970,92.454,0.000,32.390,20.814,17.204,-0.162
2019-12-26,15.399,49.636,0.494,7.348,8.010,89.543,0.080,32.485,22.499,17.843,-0.241
2019-12-27,14.451,50.444,0.522,6.626,7.989,84.546,0.000,33.074,24.016,16.422,-0.201
2019-12-28,15.069,50.256,0.545,6.573,8.001,86.744,0.020,32.936,24.945,17.011,-0.123
2019-12-29,14.325,51.222,0.563,5.912,7.977,83.293,0.570,33.646,25.484,14.353,-0.046
2019-12-30,15.203,50.139,0.543,5.799,7.982,83.898,0.050,32.852,25.428,16.039,-0.066
2019-12-31,16.417,48.831,0.507,6.356,8.008,89.352,0.000,31.898,25.798,17.667,-0.244
2020-01-01,17.569,45.748,0.403,7.263,8.069,107.093,0.000,29.666,24.232,17.469,-0.595
2020-01-02,16.168,48.284,0.448,6.888,8.045,94.193,0.000,31.502,24.850,17.802,-0.461
2020-01-03,16.413,48.266,0.527,6.503,8.043,94.024,0.000,31.486,26.045,17.971,-0.223
2020-01-04,16.625,47.954,0.550,6.496,8.083,92.585,0.000,31.260,26.395,24.817,-0.178
2020-01-05,17.093,45.228,0.360,7.096,8.131,104.205,0.000,29.299,22.536,32.053,-0.947
2020-01-06,18.820,40.784,0.263,7.824,8.192,123.006,0.000,26.119,19.449,25.482,-1.216
2020-01-07,18.867,39.621,0.353,7.957,8.213,127.024,0.000,25.297,20.566,19.802,-0.904
2020-01-08,18.548,39.873,0.384,7.970,8.223,123.884,0.000,25.475,20.633,21.060,-0.919
2020-01-09,18.297,40.814,0.387,7.426,8.203,119.079,0.000,26.140,20.971,23.957,-0.941
2020-01-10,19.271,41.196,0.370,7.314,8.190,116.579,0.000,26.411,22.255,25.541,-0.929
2020-01-11,16.965,44.762,0.495,6.861,8.091,102.130,0.000,28.962,23.421,25.040,-0.621
2020-01-12,11.990,51.632,0.539,5.947,8.014,65.513,0.000,33.951,24.823,21.566,null
2020-01-13,14.608,48.755,0.485,6.483,8.082,80.310,0.000,31.842,25.286,24.444,null
2020-01-14,14.787,48.852,0.451,6.894,8.109,79.745,0.000,31.912,25.447,23.074,null
2020-01-15,16.116,46.685,0.428,6.639,8.130,91.461,0.000,30.341,25.037,23.487,null
2020-01-16,16.441,45.626,0.350,7.210,8.157,97.764,0.000,29.577,24.159,23.994,-0.688
2020-01-17,16.289,45.514,0.290,6.808,8.137,97.991,0.390,29.496,23.857,24.805,-0.745
2020-01-18,16.043,44.017,0.206,7.442,8.157,101.363,0.000,28.423,22.615,24.439,-1.021
2020-01-19,14.702,45.822,0.307,6.794,8.098,96.224,0.000,29.718,23.269,24.971,-0.561
2020-01-20,13.934,46.167,0.307,7.116,8.117,91.751,0.000,29.968,23.948,24.891,-0.529
2020-01-21,14.624,45.486,0.175,7.248,8.176,90.591,0.000,29.479,19.624,51.080,-0.973
2020-01-22,16.841,39.562,0.124,8.355,8.300,106.462,0.000,25.256,14.185,84.382,-1.102
2020-01-23,11.852,45.109,0.271,8.315,8.197,94.118,0.000,29.231,16.221,22.775,-0.556
2020-01-24,8.444,53.982,0.399,7.385,8.060,54.876,0.000,35.680,19.677,16.328,-0.161
2020-01-25,9.816,51.226,0.430,7.422,8.073,68.134,0.000,33.654,21.405,18.768,-0.107
2020-01-26,10.104,50.330,0.342,7.639,8.105,71.495,0.000,32.991,20.054,22.672,-0.384
2020-01-27,10.095,51.173,0.353,7.487,8.096,68.109,0.000,33.609,19.715,21.777,-0.241
2020-01-28,9.695,52.372,0.367,7.087,8.045,62.851,0.000,34.490,21.504,20.662,-0.151
2020-01-29,10.031,52.914,0.342,7.075,8.031,59.931,0.000,34.889,22.194,21.179,-0.244
2020-01-30,10.196,53.252,0.341,6.955,8.013,59.237,0.000,35.138,23.024,21.615,-0.252
2020-01-31,10.761,52.375,0.342,7.470,8.087,63.632,0.040,34.492,22.599,20.830,-0.319
2020-02-01,11.414,50.810,0.362,6.781,8.063,62.975,1.120,33.343,22.857,24.568,-0.255
2020-02-02,11.895,46.633,0.248,7.221,8.175,79.910,0.000,30.305,20.704,24.422,-0.778
2020-02-03,11.518,44.994,0.213,8.137,8.250,85.958,0.000,29.130,19.487,20.590,-0.929
2020-02-04,10.642,47.803,0.245,7.872,8.167,75.413,0.000,31.155,21.678,19.709,-0.782
2020-02-05,10.743,48.928,0.256,7.844,8.122,71.309,0.000,31.968,24.792,18.661,-0.642
2020-02-06,11.222,47.616,0.291,7.155,8.155,75.151,0.000,31.015,25.998,19.887,-0.350
2020-02-07,10.686,50.192,0.374,6.255,8.071,69.532,0.380,32.896,24.130,19.081,-0.202
2020-02-08,12.221,46.469,0.186,7.231,8.193,82.011,0.000,30.188,20.471,22.706,-1.030
2020-02-09,12.161,44.574,0.194,7.584,8.232,86.236,0.000,28.821,21.384,20.067,-1.077
2020-02-10,11.517,46.062,0.185,7.432,8.167,80.816,0.000,29.893,23.102,20.741,-1.030
2020-02-11,10.845,48.141,0.298,6.662,8.059,77.856,0.000,31.400,24.818,19.498,-0.595
2020-02-12,9.884,51.832,0.321,6.317,7.986,67.699,0.000,34.097,26.443,16.958,-0.481
2020-02-13,10.768,52.071,0.346,6.130,7.978,67.103,0.000,34.270,27.234,26.042,-0.380
2020-02-14,10.893,51.070,0.309,6.334,8.029,67.145,0.000,33.533,27.669,31.162,-0.555
2020-02-15,11.745,47.938,0.192,6.825,8.146,75.114,0.050,31.253,26.759,19.863,-0.975
2020-02-16,12.119,46.577,0.200,6.278,8.148,78.490,0.440,30.265,26.486,16.244,-0.875
2020-02-17,11.482,46.862,0.250,6.897,8.126,77.459,0.000,30.470,27.169,15.345,-0.686
2020-02-18,11.739,46.820,0.271,6.879,8.153,76.439,0.240,30.438,26.927,15.243,-0.678
2020-02-19,11.920,46.344,0.267,6.705,8.161,77.174,0.000,30.095,27.090,14.739,-0.716
2020-02-20,12.697,45.635,0.254,6.435,8.178,77.779,0.200,29.584,27.797,14.490,-0.704
2020-02-21,15.534,44.597,0.232,6.071,8.160,74.643,0.000,28.838,26.235,60.847,-0.798
2020-02-22,16.084,43.946,0.019,7.121,8.153,70.345,0.000,28.371,20.448,125.522,-1.610
2020-02-23,12.011,41.620,0.088,7.432,8.213,85.438,0.000,26.712,21.268,24.250,-1.381
2020-02-24,8.295,52.357,0.351,5.946,8.033,55.739,0.000,34.514,22.288,10.133,-0.429
2020-02-25,6.911,56.486,0.491,6.293,8.006,39.080,0.000,37.538,24.420,7.571,0.103
2020-02-26,7.408,56.460,0.503,5.835,7.992,38.470,0.090,37.519,26.369,9.481,0.159
2020-02-27,9.456,54.213,0.373,5.937,7.951,52.728,0.140,35.853,23.931,21.317,-0.424
2020-02-28,11.255,50.121,0.273,7.034,8.102,67.611,0.000,32.839,19.833,35.724,-0.881
2020-02-29,11.423,45.736,0.285,7.487,8.229,80.494,0.000,29.656,18.893,15.489,-0.875
2020-03-01,10.656,46.981,0.234,7.877,8.201,75.527,0.000,30.555,18.985,15.996,-1.034
2020-03-02,10.238,49.224,0.298,7.253,8.130,68.480,0.000,32.184,21.199,15.038,-0.692
2020-03-03,8.639,53.906,0.349,6.860,8.030,63.766,0.000,35.625,24.101,12.230,-0.414
2020-03-04,8.154,56.184,0.361,6.213,7.994,55.537,0.000,37.314,27.133,11.497,-0.346
2020-03-05,8.547,55.690,0.383,6.107,8.026,52.117,0.000,36.947,28.645,13.362,-0.301
2020-03-06,9.532,54.863,0.354,6.124,8.052,51.549,0.000,36.331,27.878,23.217,-0.413
2020-03-07,10.527,52.511,0.183,6.597,8.142,56.659,0.000,34.593,22.963,43.994,-1.140
2020-03-08,9.586,48.969,0.148,7.041,8.251,68.892,0.000,31.999,20.269,17.454,-1.410
2020-03-09,9.338,48.809,0.164,7.291,8.242,68.686,0.000,31.882,20.838,19.017,-1.368
2020-03-10,8.511,50.478,0.266,6.562,8.162,67.052,0.010,33.115,22.623,15.813,-0.942
2020-03-11,7.227,53.652,0.292,6.437,8.114,56.468,0.000,35.449,23.785,14.136,-0.698
2020-03-12,6.653,55.867,0.316,6.355,8.081,50.226,0.000,37.084,24.831,12.692,-0.526
2020-03-13,6.517,57.300,0.349,6.142,8.079,45.835,0.000,38.148,25.412,11.426,-0.465
2020-03-14,6.890,57.958,null,6.121,8.080,44.028,0.000,38.640,26.329,11.546,-0.640
2020-03-15,7.677,58.069,null,5.982,8.053,44.492,0.000,38.723,27.381,11.763,-0.757
2020-03-16,8.551,55.583,null,6.429,8.147,51.503,0.000,36.867,26.770,13.597,-0.822
2020-03-17,8.790,55.040,null,6.408,8.162,53.222,0.000,36.462,26.776,14.004,-0.832
2020-03-18,8.727,55.415,null,6.299,8.147,52.936,0.000,36.741,26.819,14.668,-0.856
2020-03-19,8.964,55.306,null,6.423,8.156,54.124,0.000,36.660,26.488,14.299,-0.926
2020-03-20,9.270,55.736,null,6.430,8.145,53.466,0.000,36.980,26.460,13.975,-0.978
2020-03-21,9.527,55.279,null,6.131,8.139,55.284,0.000,36.640,26.919,13.826,-1.005
2020-03-22,10.015,54.825,null,6.258,8.165,56.912,0.000,36.305,26.709,13.986,-0.996
2020-03-23,10.005,56.225,null,6.272,8.132,55.344,0.000,37.344,27.085,13.979,-0.767
2020-03-24,9.261,57.680,null,5.742,8.043,50.659,0.000,38.432,27.799,15.027,-0.606
2020-03-25,8.529,58.710,null,5.393,8.000,43.512,0.000,39.204,28.399,14.607,-0.392
2020-03-26,7.334,59.659,null,5.288,8.025,33.446,0.000,39.918,27.960,9.431,-0.440
2020-03-27,7.528,60.076,null,5.184,8.004,34.778,0.000,40.233,28.755,9.107,-0.523
2020-03-28,7.825,60.214,null,5.553,8.025,34.203,0.000,40.337,27.776,8.926,-0.494
2020-03-29,8.712,60.465,null,5.428,7.994,35.454,0.000,40.526,28.103,10.476,-0.518
2020-03-30,8.800,60.860,null,5.506,7.995,34.842,0.000,40.825,28.834,11.113,-0.554
2020-03-31,9.366,61.299,null,5.269,7.968,37.158,0.000,41.157,29.114,13.560,-0.438
2020-04-01,8.590,62.308,null,5.934,8.076,33.501,0.020,41.923,27.727,24.042,-0.312
2020-04-02,9.399,62.494,null,6.330,8.111,36.688,0.000,42.064,26.501,12.439,-0.511
2020-04-03,10.466,62.781,null,7.174,8.168,37.108,0.000,42.283,27.477,14.173,-0.442
2020-04-04,10.447,63.189,null,5.616,8.047,37.389,0.000,42.594,28.065,11.993,-0.379
2020-04-05,10.834,63.663,null,4.993,7.995,36.268,0.000,42.955,27.463,12.779,-0.223
2020-04-06,10.618,63.992,null,5.312,8.015,34.764,0.000,43.206,27.834,14.246,-0.177
2020-04-07,9.085,64.265,null,5.654,8.040,32.744,0.000,43.415,28.544,10.065,-0.133
2020-04-08,9.237,64.575,null,5.072,8.006,33.525,0.000,43.652,29.381,9.364,-0.019
2020-04-09,9.267,64.924,null,5.493,8.044,36.145,0.000,43.919,28.991,9.929,-0.043
2020-04-10,9.768,65.182,null,5.824,8.118,36.348,0.000,44.117,28.911,12.414,-0.020
2020-04-11,10.046,65.822,null,5.498,8.082,38.793,0.000,44.609,29.533,8.704,-0.161
2020-04-12,10.841,65.711,null,5.099,8.017,38.296,0.000,44.523,30.125,10.363,-0.108
2020-04-13,10.986,66.697,null,5.497,8.054,39.863,0.000,45.282,29.474,11.373,-0.089
2020-04-14,11.409,67.716,null,5.226,8.016,43.960,0.000,46.068,30.162,11.734,-0.441
2020-04-15,13.114,66.197,null,5.510,8.092,43.690,0.000,44.897,30.129,12.887,-0.437
2020-04-16,13.081,66.157,null,5.434,8.088,42.050,0.000,44.866,30.695,13.029,-0.514
2020-04-17,13.460,65.315,null,5.423,8.113,43.731,0.000,44.220,30.367,11.954,-0.743
2020-04-18,13.797,64.590,null,5.135,8.110,44.305,0.000,43.664,31.736,14.234,-0.539
2020-04-19,13.587,65.220,null,5.163,8.112,43.728,0.000,44.146,31.332,13.972,-0.492
2020-04-20,13.226,66.056,null,5.404,8.110,45.407,0.000,44.790,30.110,14.395,-0.054
2020-04-21,11.589,66.988,null,5.190,8.094,46.761,0.000,45.507,30.092,13.082,-0.234
2020-04-22,12.323,67.494,null,5.620,8.090,44.966,0.000,45.897,28.587,12.377,-0.503
2020-04-23,13.492,68.267,null,5.637,8.085,44.758,0.000,46.494,28.778,11.894,-0.243
2020-04-24,13.809,68.861,null,5.602,8.070,44.125,0.000,46.955,29.679,null,-0.040
2020-04-25,14.474,65.578,null,5.417,8.091,44.937,1.650,44.422,29.597,null,-0.109
2020-04-26,15.566,64.878,null,4.970,8.060,46.839,0.100,43.884,28.866,null,-0.251
2020-04-27,14.965,64.729,null,5.518,8.045,48.302,0.000,43.770,28.029,null,-0.578
2020-04-28,15.564,63.795,null,6.655,8.196,49.589,0.000,43.056,27.659,null,-0.802
2020-04-29,15.398,63.635,0.334,6.341,8.285,50.571,0.000,42.934,28.172,9.131,-0.708
2020-04-30,16.085,63.215,0.403,5.499,8.271,51.913,1.030,42.614,28.680,9.996,-0.341
2020-05-01,14.579,62.786,0.371,6.433,8.236,51.013,0.000,42.287,26.842,10.081,-0.542
2020-05-02,13.973,63.543,0.381,7.409,8.359,49.966,0.000,42.863,27.899,9.864,-0.591
2020-05-03,14.033,63.611,0.351,6.405,8.322,49.179,0.000,42.915,27.372,10.237,-0.650
2020-05-04,13.934,63.717,0.382,6.424,8.356,49.174,0.000,42.996,27.968,10.061,-0.478
2020-05-05,12.920,65.297,0.424,5.990,8.398,51.096,0.000,44.206,29.974,8.556,-0.318
2020-05-06,11.724,66.475,0.459,4.922,8.354,49.407,0.000,45.111,30.627,6.918,-0.187
2020-05-07,11.397,66.770,0.392,5.818,null,46.853,0.000,45.338,29.084,7.380,-0.452
2020-05-08,10.914,67.302,0.406,6.004,null,44.908,0.000,45.749,28.428,6.529,-0.450
2020-05-09,10.553,67.652,0.415,5.966,null,43.612,0.000,46.019,29.289,5.888,-0.410
2020-05-10,11.333,66.702,0.375,5.812,null,45.682,0.860,45.287,27.230,6.050,-0.550
2020-05-11,12.379,65.640,0.313,6.357,null,47.290,0.010,44.469,26.461,8.036,-0.720
2020-05-12,12.512,64.890,0.291,6.395,null,48.100,0.000,43.893,26.531,11.916,-0.876
2020-05-13,12.286,65.125,0.227,6.027,null,48.459,0.000,44.073,25.480,13.175,-1.096
2020-05-14,13.716,59.322,0.219,6.218,null,50.124,2.160,39.677,23.998,11.361,-1.064
2020-05-15,12.803,56.677,0.273,6.717,null,49.988,0.460,37.681,25.152,11.427,-0.731
2020-05-16,11.700,55.139,0.377,6.737,null,63.414,0.000,36.540,27.287,9.227,-0.375
2020-05-17,9.889,58.347,0.454,6.471,null,52.907,0.000,38.933,29.645,7.313,-0.198
2020-05-18,10.383,60.239,0.459,5.139,null,48.517,0.380,40.356,30.662,8.858,-0.199
2020-05-19,9.585,61.091,0.481,4.952,null,47.157,0.030,41.001,29.531,8.042,-0.080
2020-05-20,8.709,62.165,0.484,5.628,null,44.152,0.000,41.814,30.100,6.369,-0.097
