#Merged Datasets Daily/Validated from 2011-01-01 to 2024-11-30
#Date,WB/chlorophyll2,WB/cond2,WB/depth,WB/dissolved_oxygen,WB/pH,WB/FDOM,WB/rain,WB/salinity2,WB/surface_temperature,WB/turbidity2,WB/stage
2018-07-12,1.712,52.761,0.797,5.112,8.119,36.524,0.000,34.776,32.021,4.942,-0.273
2018-07-13,1.946,52.770,0.784,5.191,8.092,37.318,0.010,34.783,32.584,4.460,-0.353
2018-07-14,1.378,52.543,0.742,6.085,8.158,35.657,0.000,34.615,31.813,3.280,-0.455
2018-07-15,1.377,52.169,0.748,7.260,8.225,33.574,0.000,34.340,32.664,4.008,-0.407
2018-07-16,1.556,52.083,0.794,7.133,8.223,33.726,0.000,34.276,33.636,4.919,-0.285
2018-07-17,1.719,51.885,0.785,6.382,8.199,34.540,0.000,34.131,33.726,3.840,-0.338
2018-07-18,1.766,51.953,0.755,6.629,8.205,35.499,0.000,34.181,33.935,3.887,-0.389
2018-07-19,1.857,52.375,0.733,5.889,8.117,36.579,0.760,34.492,34.124,4.697,-0.420
2018-07-20,1.811,51.177,0.742,5.055,8.095,37.500,0.000,33.611,33.262,4.914,-0.447
2018-07-21,1.858,51.094,0.749,5.435,8.098,40.293,0.000,33.550,32.866,4.301,-0.442
2018-07-22,2.957,52.381,0.752,4.810,8.033,43.367,0.340,34.496,30.584,5.024,-0.377
2018-07-23,3.324,51.761,0.778,5.429,8.055,41.586,1.560,34.040,30.495,5.399,-0.256
2018-07-24,2.904,52.050,0.815,5.499,8.051,38.497,0.510,34.253,29.597,4.301,-0.188
2018-07-25,2.482,52.613,0.787,6.844,8.097,35.624,0.000,34.667,30.488,4.349,-0.309
2018-07-26,2.167,53.340,0.771,7.886,8.164,32.425,0.000,35.204,32.040,4.206,-0.389
2018-07-27,2.056,53.003,0.771,3.929,7.965,33.893,0.610,34.955,31.145,3.690,-0.414
2018-07-28,2.130,53.186,0.765,6.069,8.075,32.179,0.200,35.090,31.634,3.970,-0.416
2018-07-29,2.153,53.347,0.800,6.057,8.098,31.997,0.910,35.208,31.047,3.758,-0.317
2018-07-30,2.182,52.548,0.801,5.716,8.105,32.692,0.450,34.619,29.843,4.053,-0.345
2018-07-31,2.129,52.531,0.789,5.599,8.087,32.800,0.010,34.607,29.675,3.764,-0.395
2018-08-01,2.224,52.586,0.807,5.760,8.110,32.681,0.000,34.647,29.607,3.726,-0.330
2018-08-02,2.084,52.718,0.798,6.739,8.138,33.154,0.000,34.744,30.377,3.812,-0.350
2018-08-03,2.147,52.978,0.780,5.779,8.083,37.643,0.210,34.936,30.446,4.183,-0.420
2018-08-04,2.107,53.090,0.749,6.502,8.126,38.317,0.000,35.019,30.653,4.407,-0.542
2018-08-05,2.307,53.494,0.741,6.095,8.130,39.753,0.000,35.317,30.861,4.643,-0.594
2018-08-06,2.635,53.817,0.691,5.370,8.142,41.308,0.000,35.556,30.315,4.870,-0.715
2018-08-07,2.900,53.235,0.731,6.224,8.252,38.579,0.300,35.125,30.101,4.434,-0.586
2018-08-08,3.009,53.272,0.767,5.758,8.191,38.307,0.000,35.153,30.716,4.375,-0.505
2018-08-09,2.984,53.515,0.770,6.390,8.222,40.345,0.000,35.332,31.584,4.145,-0.500
2018-08-10,3.349,53.884,0.776,5.264,8.157,40.086,0.010,35.606,32.252,4.346,-0.437
2018-08-11,3.025,54.044,0.806,4.803,8.139,39.142,0.000,35.724,32.025,3.928,-0.333
2018-08-12,2.822,54.106,0.804,4.986,8.162,37.501,0.010,35.770,31.709,3.562,-0.368
2018-08-13,3.089,53.948,0.792,5.966,8.211,40.182,0.000,35.652,31.613,3.458,-0.404
2018-08-14,3.488,53.789,0.761,6.135,8.234,42.937,0.190,35.535,31.286,3.896,-0.490
2018-08-15,2.978,54.162,0.728,6.540,8.220,43.072,0.000,35.811,31.242,4.565,-0.612
2018-08-16,3.200,54.571,0.734,6.878,8.238,42.769,0.040,36.114,31.421,4.295,-0.657
2018-08-17,3.437,54.968,0.707,6.358,8.221,45.335,0.000,36.409,31.265,4.235,-0.767
2018-08-18,4.218,54.892,0.676,5.765,8.205,48.833,0.000,36.353,31.327,5.238,-0.803
2018-08-19,6.272,54.153,0.695,5.559,8.191,49.041,0.410,35.805,31.298,10.006,-0.699
2018-08-20,7.601,53.944,0.712,5.293,8.170,48.169,0.000,35.650,31.022,9.454,-0.677
2018-08-21,6.188,54.677,0.721,5.357,8.070,48.922,0.000,36.193,31.218,6.887,-0.632
2018-08-22,7.130,54.580,0.743,4.843,8.023,47.874,0.160,36.121,31.389,6.476,-0.497
2018-08-23,10.020,54.238,0.762,4.736,7.994,47.118,0.190,35.867,31.942,7.828,-0.379
2018-08-24,12.446,53.948,0.805,5.334,8.032,47.088,0.000,35.653,31.797,9.196,-0.234
2018-08-25,13.562,53.639,0.862,4.471,7.992,47.332,1.350,35.425,30.400,9.673,-0.123
2018-08-26,12.301,53.375,0.813,4.982,7.959,51.230,0.020,35.229,29.758,8.535,-0.303
2018-08-27,9.885,53.344,0.824,6.311,8.114,48.741,1.000,35.206,30.767,7.798,-0.244
2018-08-28,9.776,51.643,0.837,6.194,8.159,46.782,0.140,33.953,30.220,8.338,-0.209
2018-08-29,9.233,52.058,0.838,6.054,8.139,45.668,0.000,34.258,30.073,7.613,-0.202
2018-08-30,7.950,53.008,0.834,6.047,8.130,41.668,0.180,34.958,29.786,9.024,-0.180
2018-08-31,7.961,53.397,0.802,6.670,8.126,40.851,0.000,35.245,30.064,8.003,-0.256
2018-09-01,7.909,53.972,0.787,5.577,8.043,41.026,0.170,35.671,30.099,8.118,-0.311
2018-09-02,8.129,53.998,0.751,5.209,7.966,39.755,0.160,35.690,28.273,9.717,-0.398
2018-09-03,10.283,52.340,0.815,4.521,7.932,35.359,1.710,34.466,26.596,13.936,-0.154
2018-09-04,8.523,51.651,0.848,5.891,8.037,36.737,0.000,33.959,28.077,10.013,-0.107
2018-09-05,7.503,53.224,0.828,5.342,8.065,40.825,0.000,35.118,30.055,7.840,-0.161
2018-09-06,7.456,53.230,0.839,5.391,8.101,35.380,0.010,35.122,29.688,7.859,-0.092
2018-09-07,8.282,53.156,0.862,5.554,8.141,32.904,0.010,35.067,29.789,9.865,0.014
2018-09-08,9.143,53.496,0.895,5.069,8.097,35.497,0.040,35.318,30.069,8.531,0.161
2018-09-09,9.367,53.599,0.937,5.129,8.064,34.828,0.170,35.395,30.233,8.460,0.290
2018-09-10,13.004,53.712,0.945,4.806,8.089,36.618,0.000,35.478,30.305,12.108,0.274
2018-09-11,14.530,53.878,0.909,4.722,8.041,38.163,0.000,35.601,29.885,11.646,0.148
2018-09-12,13.995,53.569,0.896,5.343,8.110,35.864,0.000,35.372,30.429,14.093,0.140
2018-09-13,14.732,53.042,0.879,5.472,8.167,35.102,0.000,34.983,30.880,13.540,0.080
2018-09-14,16.539,52.834,0.842,4.766,8.160,35.480,0.000,34.830,31.113,11.862,-0.022
2018-09-15,15.970,52.925,0.789,4.749,8.151,35.300,0.000,34.897,31.769,11.727,-0.157
2018-09-16,16.519,53.224,0.767,5.227,8.168,35.623,0.000,35.118,32.166,12.913,-0.235
2018-09-17,16.592,53.653,0.747,4.732,8.146,38.469,0.020,35.434,31.706,10.969,-0.336
2018-09-18,17.204,53.961,0.708,4.957,8.137,40.379,0.100,35.663,30.648,11.428,-0.455
2018-09-19,18.001,53.755,0.726,6.402,8.166,37.251,0.000,35.510,31.302,11.799,-0.412
2018-09-20,20.601,53.849,0.750,5.833,8.117,36.507,0.000,35.579,31.442,12.463,-0.397
2018-09-21,20.069,53.929,0.700,4.665,7.958,38.605,0.140,35.639,30.250,12.711,-0.554
2018-09-22,19.583,53.976,0.675,5.596,7.968,39.072,0.090,35.673,30.139,12.666,-0.602
2018-09-23,19.307,53.888,0.684,5.581,7.973,39.208,0.030,35.608,30.128,13.058,-0.554
2018-09-24,18.930,54.030,0.719,5.880,7.985,39.681,0.000,35.713,30.397,13.007,-0.479
2018-09-25,19.441,54.192,0.741,5.954,8.021,40.894,0.000,35.833,30.749,13.541,-0.469
2018-09-26,19.022,54.505,0.735,6.099,8.023,42.048,0.000,36.066,30.591,12.812,-0.485
2018-09-27,17.809,55.029,0.729,5.720,8.014,43.753,0.000,36.454,30.307,12.228,-0.467
2018-09-28,17.305,55.193,0.730,6.072,8.031,43.957,0.000,36.576,30.383,11.872,-0.497
2018-09-29,16.822,54.369,0.684,5.338,7.992,45.127,0.150,35.965,29.154,12.460,-0.645
2018-09-30,14.430,52.443,0.658,5.681,7.947,42.842,0.010,34.542,28.561,11.212,-0.723
2018-10-01,13.065,51.455,0.681,5.636,7.978,40.433,0.120,33.815,28.825,10.313,-0.657
2018-10-02,13.263,52.397,0.685,4.748,7.955,40.546,0.070,34.508,28.254,10.610,-0.613
2018-10-03,12.508,52.238,0.693,5.731,7.970,38.474,0.000,34.391,28.127,10.601,-0.533
2018-10-04,12.114,52.217,0.719,5.321,8.011,37.451,0.030,34.375,28.017,9.822,-0.438
2018-10-05,11.458,52.519,0.738,6.846,8.091,37.559,0.000,34.597,28.983,8.821,-0.416
2018-10-06,10.797,52.503,0.767,6.282,8.059,36.652,0.000,34.586,27.974,8.354,-0.323
2018-10-07,10.290,52.395,0.737,6.161,8.035,36.367,0.280,34.506,27.171,7.912,-0.379
2018-10-08,10.138,49.589,0.796,6.312,8.030,35.357,2.000,32.450,26.631,9.883,-0.116
2018-10-09,9.871,49.874,0.842,6.258,8.013,33.845,0.020,32.658,27.311,12.269,0.078
2018-10-10,9.961,50.888,0.898,6.151,8.036,33.624,0.000,33.400,28.438,15.500,0.220
2018-10-11,8.853,51.253,0.859,6.046,8.046,33.049,0.000,33.667,29.609,9.568,0.086
2018-10-12,9.500,51.874,0.803,6.089,8.056,35.549,0.000,34.123,30.230,11.887,-0.064
2018-10-13,10.072,51.824,0.793,6.260,8.058,40.574,0.000,34.086,30.270,13.329,-0.132
2018-10-14,10.651,52.324,0.781,6.333,8.074,43.722,0.000,34.454,30.081,13.983,-0.273
2018-10-15,8.380,51.914,0.729,5.742,7.934,45.289,0.000,34.153,29.494,9.722,-0.496
2018-10-16,6.675,50.207,0.718,6.188,7.966,41.111,0.000,32.901,29.035,7.338,-0.544
2018-10-17,6.038,50.188,0.746,6.081,7.975,40.236,0.020,32.887,28.942,7.101,-0.481
2018-10-18,5.521,50.950,0.751,6.006,7.967,40.593,0.000,33.444,28.690,6.444,-0.503
2018-10-19,5.104,51.227,0.728,6.440,7.987,40.125,0.000,33.648,28.415,5.750,-0.568
2018-10-20,4.832,50.768,0.775,5.986,8.030,37.118,0.000,33.311,28.226,8.139,-0.323
2018-10-21,4.921,50.936,0.787,6.854,8.046,37.592,0.000,33.434,28.682,10.363,-0.258
2018-10-22,3.754,50.915,0.804,5.877,7.942,39.940,0.000,33.419,28.146,6.998,-0.267
2018-10-23,3.274,50.723,0.803,5.734,7.904,37.933,0.000,33.278,27.464,6.581,-0.243
2018-10-24,2.848,50.891,0.838,7.205,8.027,36.539,0.000,33.401,28.454,6.125,-0.068
2018-10-25,2.974,51.250,0.816,7.020,8.066,38.574,0.000,33.664,28.215,6.542,-0.088
2018-10-26,3.183,51.729,0.837,6.753,8.101,40.362,0.000,34.016,28.984,6.130,-0.004
2018-10-27,4.549,52.300,0.890,6.284,8.174,43.175,0.020,34.436,28.271,8.692,0.059
2018-10-28,4.870,51.927,0.784,7.002,8.295,44.764,0.000,34.162,26.101,17.638,-0.464
2018-10-29,4.097,51.923,0.715,7.438,8.312,48.591,0.000,34.160,24.102,12.522,-0.686
2018-10-30,4.022,51.836,0.728,7.457,8.331,48.785,0.000,34.095,24.777,8.630,-0.634
2018-10-31,3.901,51.208,0.748,6.370,8.242,48.653,0.000,33.634,25.018,7.579,-0.573
2018-11-01,4.721,50.803,0.767,6.514,8.310,46.027,0.190,33.337,25.587,10.494,-0.409
2018-11-02,5.352,50.936,0.805,6.731,8.365,44.277,1.140,33.434,26.834,12.228,-0.254
2018-11-03,5.133,50.372,0.782,6.213,8.338,46.151,0.000,33.021,27.236,8.367,-0.418
2018-11-04,5.498,50.684,0.746,5.493,8.345,46.300,0.000,33.250,26.943,9.999,-0.566
2018-11-05,5.309,50.486,0.767,6.096,8.346,47.773,0.000,33.105,27.422,7.703,-0.457
2018-11-06,5.836,50.741,0.776,6.350,8.371,45.772,0.000,33.292,27.411,8.735,-0.389
2018-11-07,6.429,51.244,0.778,6.564,8.362,46.257,0.000,33.660,27.670,8.235,-0.366
2018-11-08,7.297,51.231,0.775,6.295,8.290,46.762,0.270,33.651,27.717,10.227,-0.356
2018-11-09,8.096,51.514,0.769,6.210,8.281,46.929,0.000,33.859,27.828,11.233,-0.386
2018-11-10,9.024,52.234,0.778,6.207,8.253,47.387,0.000,34.388,28.006,12.199,-0.395
2018-11-11,8.565,52.520,0.755,5.891,8.225,51.560,0.020,34.598,27.906,9.916,-0.508
2018-11-12,8.145,51.867,0.744,5.636,8.148,50.888,0.050,34.118,27.084,9.468,-0.514
2018-11-13,10.155,52.690,0.801,6.149,8.210,48.889,0.020,34.724,27.580,12.262,-0.333
2018-11-14,10.035,52.931,0.764,6.536,8.224,49.758,0.000,34.901,28.324,11.797,-0.444
2018-11-15,10.934,52.564,0.742,5.903,8.174,48.819,0.000,34.631,28.081,22.259,-0.461
2018-11-16,11.550,52.895,0.664,6.930,8.206,49.876,0.000,34.875,24.247,30.799,-0.771
2018-11-17,8.096,51.971,0.657,7.270,8.226,50.739,0.000,34.194,22.355,14.030,-0.804
2018-11-18,7.261,50.246,0.732,6.417,8.159,46.398,0.000,32.930,23.288,6.750,-0.562
2018-11-19,9.698,52.049,0.797,6.592,8.199,48.724,0.000,34.252,24.610,10.845,-0.344
2018-11-20,10.830,52.706,0.833,6.985,8.204,51.169,0.000,34.735,25.167,11.204,-0.230
2018-11-21,11.153,53.017,0.846,6.970,8.189,53.596,0.000,34.964,25.783,9.406,-0.231
2018-11-22,10.533,53.130,0.793,6.949,8.161,55.769,0.000,35.048,25.136,11.211,-0.382
2018-11-23,9.772,52.638,0.797,7.388,8.207,53.309,0.000,34.685,24.969,9.054,-0.275
2018-11-24,11.132,53.352,0.866,6.641,8.177,53.728,0.000,35.212,25.808,9.439,0.049
2018-11-25,12.219,53.890,0.923,5.820,8.117,55.804,0.050,35.610,25.887,9.111,0.175
2018-11-26,12.396,54.364,0.914,5.779,8.129,57.185,0.000,35.961,26.790,9.298,0.120
2018-11-27,13.941,54.903,0.886,5.558,8.113,57.311,0.000,36.361,25.781,17.041,0.055
2018-11-28,14.764,55.246,0.773,7.133,8.166,61.393,0.000,36.616,19.901,28.750,-0.442
2018-11-29,12.179,55.417,0.755,7.998,8.149,62.747,0.000,36.743,15.978,11.651,-0.518
2018-11-30,12.449,54.573,0.794,7.636,8.115,61.040,0.000,36.116,18.328,9.346,-0.367
2018-12-01,14.484,55.901,0.877,7.775,8.194,61.257,0.000,37.102,19.884,8.500,0.001
2018-12-02,13.988,55.808,0.912,7.948,8.182,59.337,0.000,37.033,21.449,8.218,0.115
2018-12-03,13.545,55.937,0.891,8.332,8.183,57.422,0.000,37.130,23.135,7.294,0.022
2018-12-04,12.197,56.038,0.857,7.372,8.142,55.806,0.000,37.205,25.689,7.906,-0.103
2018-12-05,12.766,55.806,0.807,6.576,8.137,54.306,0.000,37.032,24.030,15.911,-0.371
2018-12-06,11.885,56.348,0.691,7.990,8.113,58.627,0.000,37.436,18.754,18.259,-0.863
2018-12-07,11.191,55.393,0.766,7.942,8.115,59.341,0.000,36.725,20.491,11.758,-0.635
2018-12-08,11.275,55.191,0.795,8.016,8.133,58.628,0.210,36.575,22.063,10.000,-0.433
2018-12-09,11.456,55.278,0.824,7.828,8.133,55.065,0.010,36.639,23.883,10.357,-0.190
2018-12-10,11.141,55.590,0.854,6.732,8.130,53.225,0.000,36.871,23.190,10.338,-0.150
2018-12-11,10.677,55.897,0.795,6.827,8.137,53.361,0.000,37.099,19.973,13.707,-0.519
2018-12-12,9.757,56.437,0.689,8.228,8.102,54.984,0.000,37.502,17.290,12.133,-0.831
2018-12-13,9.463,56.118,0.744,8.166,8.103,54.791,0.050,37.264,20.038,9.111,-0.549
2018-12-14,9.789,55.748,0.806,8.230,8.120,52.422,0.000,36.989,21.599,8.955,-0.276
2018-12-15,9.957,55.729,0.808,7.330,8.059,52.039,0.060,36.974,23.315,9.856,-0.296
2018-12-16,9.770,55.712,0.779,6.100,8.003,52.405,0.000,36.962,23.522,9.575,-0.452
2018-12-17,9.481,55.893,0.730,7.245,8.138,49.697,0.000,37.097,21.989,12.426,-0.607
2018-12-18,9.037,56.089,0.711,7.367,8.165,48.939,0.000,37.243,21.094,8.930,-0.633
2018-12-19,8.613,56.139,0.719,7.984,8.154,49.404,0.000,37.280,21.616,7.937,-0.514
2018-12-20,8.727,55.736,0.779,7.591,8.136,47.434,1.040,36.980,23.142,9.330,-0.112
2018-12-21,10.355,52.998,0.966,6.478,8.061,46.379,0.000,34.952,22.014,81.640,0.477
2018-12-22,null,50.157,0.944,7.731,7.919,41.811,0.000,32.864,20.674,16.792,0.093
2018-12-23,null,50.403,0.752,8.463,7.988,42.475,0.000,33.044,20.206,14.067,-0.623
2018-12-24,null,50.832,0.685,8.276,8.024,43.600,0.000,33.358,20.215,13.130,-0.822
2018-12-25,10.140,51.081,0.669,7.976,8.050,43.858,0.000,33.541,20.843,9.470,-0.846
2018-12-26,8.728,51.553,0.676,6.421,7.916,47.037,0.000,33.887,21.513,7.318,-0.825
2018-12-27,9.537,51.981,0.689,7.147,7.934,47.409,0.000,34.202,22.626,7.312,-0.741
2018-12-28,10.311,51.744,0.776,7.318,7.978,44.398,0.000,34.027,23.955,7.762,-0.463
2018-12-29,8.430,51.602,0.746,7.426,8.046,42.590,0.000,33.923,24.879,6.915,-0.599
2018-12-30,7.259,51.775,0.684,6.808,8.064,42.972,0.000,34.050,25.421,6.219,-0.792
2018-12-31,6.041,52.451,0.689,6.164,8.045,45.048,0.000,34.547,24.861,6.014,-0.769
2019-01-01,5.973,52.435,0.713,6.730,8.097,42.829,0.000,34.536,25.160,5.618,-0.694
2019-01-02,5.477,53.135,0.664,6.224,8.108,44.066,0.000,35.052,25.323,5.541,-0.842
2019-01-03,5.697,52.894,0.682,7.290,8.219,40.952,0.000,34.874,25.686,6.653,-0.708
2019-01-04,5.598,52.479,0.735,6.750,8.263,38.869,0.000,34.569,26.104,5.872,-0.494
2019-01-05,6.186,52.904,0.760,6.330,8.292,39.631,0.000,34.882,24.946,8.966,-0.431
2019-01-06,6.802,52.228,0.713,7.487,8.295,38.054,0.000,34.384,22.385,13.959,-0.672
2019-01-07,4.980,52.145,0.719,7.779,8.321,37.785,0.000,34.323,22.939,5.955,-0.693
2019-01-08,4.562,52.177,0.718,7.865,8.389,36.402,0.000,34.346,23.564,5.795,-0.688
2019-01-09,4.532,52.055,0.720,7.702,8.387,35.524,0.000,34.256,23.690,7.613,-0.613
2019-01-10,5.100,52.202,0.664,7.972,8.292,34.681,0.000,34.364,19.914,24.485,-0.769
2019-01-11,3.802,53.190,0.697,8.748,8.270,35.799,0.000,35.092,17.494,7.891,-0.702
2019-01-12,3.630,53.227,0.763,8.620,8.310,35.588,0.020,35.120,20.598,5.915,-0.533
2019-01-13,3.515,53.441,0.765,8.555,8.284,36.015,0.000,35.277,22.746,6.212,-0.512
2019-01-14,3.658,52.844,0.747,7.535,8.301,33.906,0.000,34.837,23.004,7.998,-0.573
2019-01-15,3.639,52.892,0.696,7.592,8.324,34.571,0.000,34.872,20.511,10.607,-0.734
2019-01-16,3.466,53.495,0.701,8.240,8.304,37.364,0.000,35.318,18.349,11.499,-0.753
2019-01-17,2.956,53.929,0.717,8.702,8.345,39.832,0.000,35.639,19.161,7.316,-0.709
2019-01-18,2.933,53.905,0.745,9.393,8.350,40.067,0.000,35.621,20.314,6.750,-0.568
2019-01-19,3.055,53.778,0.774,9.279,8.370,38.543,0.000,35.527,21.356,7.416,-0.361
2019-01-20,3.800,53.558,0.834,7.079,8.304,35.723,0.110,35.364,21.241,26.881,-0.103
2019-01-21,3.156,53.494,0.807,7.934,8.249,34.616,0.000,35.317,18.650,16.767,-0.472
2019-01-22,2.085,54.182,0.700,7.582,8.183,38.778,0.000,35.826,18.603,5.566,-0.872
2019-01-23,2.066,54.408,0.686,7.362,8.206,39.710,0.000,35.994,20.536,6.115,-0.779
2019-01-24,1.966,53.985,0.782,6.865,8.275,35.264,0.090,35.680,22.305,7.716,-0.313
2019-01-25,1.829,53.881,0.721,7.502,8.354,33.788,0.030,35.603,21.749,9.400,-0.628
2019-01-26,1.752,53.671,0.578,7.671,8.271,36.080,0.260,35.448,18.852,9.281,-1.053
2019-01-27,1.395,52.958,0.585,7.662,8.266,34.760,0.880,34.922,20.155,6.732,-0.741
2019-01-28,1.796,52.957,0.674,8.015,8.305,32.931,0.000,34.920,19.680,18.007,-0.611
2019-01-29,1.030,53.337,0.654,8.482,8.263,32.251,0.000,35.201,18.119,7.204,-0.768
2019-01-30,1.016,53.289,0.680,8.656,8.288,32.378,0.000,35.165,18.862,4.628,-0.737
2019-01-31,1.148,53.468,0.671,8.876,8.321,33.782,0.000,35.298,20.061,4.388,-0.862
2019-02-01,1.169,53.476,0.713,9.042,8.342,33.858,0.000,35.303,22.236,3.603,-0.702
2019-02-02,1.432,53.351,0.741,8.847,8.305,31.789,0.000,35.211,23.195,5.500,-0.553
2019-02-03,1.556,53.422,0.734,8.301,8.279,29.704,0.000,35.264,24.645,5.655,-0.505
2019-02-04,1.311,53.487,0.733,7.532,8.267,28.879,0.000,35.312,24.388,4.795,-0.524
2019-02-05,1.138,53.392,0.756,8.137,8.301,26.884,0.000,35.242,24.546,5.297,-0.502
2019-02-06,0.814,53.661,0.749,7.899,8.323,27.810,0.000,35.441,24.474,3.957,-0.584
2019-02-07,0.772,53.902,0.719,7.745,8.323,28.969,0.000,35.619,23.809,4.008,-0.683
2019-02-08,0.782,53.813,0.733,7.903,8.322,28.636,0.000,35.553,24.351,3.948,-0.681
2019-02-09,0.753,54.049,0.680,7.046,8.309,31.472,0.000,35.728,23.945,4.143,-0.916
2019-02-10,0.977,54.680,0.633,6.576,8.224,35.410,0.000,36.195,23.442,3.227,-1.038
2019-02-11,0.941,54.299,0.682,7.317,8.270,32.175,0.140,35.912,24.253,3.402,-0.772
2019-02-12,0.998,54.025,0.738,7.087,8.262,29.676,0.000,35.710,25.150,4.409,-0.546
2019-02-13,1.967,53.382,0.690,6.409,8.261,30.462,0.950,35.235,23.951,13.041,-0.649
2019-02-14,1.137,53.131,0.544,8.610,8.318,30.781,0.000,35.049,21.158,7.479,-1.109
2019-02-15,0.738,53.326,0.663,9.092,8.348,31.607,0.000,35.193,23.062,3.952,-0.692
2019-02-16,0.821,53.249,0.716,8.966,8.342,29.664,0.000,35.136,24.420,4.150,-0.487
2019-02-17,1.198,53.177,0.787,7.829,8.322,28.305,0.000,35.083,25.319,3.805,-0.321
2019-02-18,1.396,53.237,0.817,7.886,8.350,27.618,0.000,35.127,26.407,4.409,-0.334
2019-02-19,0.918,53.592,0.786,7.759,8.379,29.300,0.000,35.389,27.366,3.306,-0.493
2019-02-20,0.688,54.178,0.747,6.909,8.337,32.031,0.000,35.823,26.631,3.455,-0.550
2019-02-21,0.774,53.857,0.786,7.102,8.335,30.735,0.010,35.585,26.311,4.353,-0.431
2019-02-22,0.919,53.676,0.804,7.720,8.376,31.453,0.000,35.452,26.985,3.879,-0.411
2019-02-23,0.727,54.174,0.779,7.196,8.353,30.988,0.000,35.820,27.148,3.394,-0.484
2019-02-24,0.900,54.179,0.781,7.296,8.354,31.014,0.000,35.824,27.601,3.568,-0.474
2019-02-25,0.735,54.407,0.752,6.829,8.351,31.330,0.000,35.993,27.732,3.650,-0.650
2019-02-26,0.661,54.432,0.660,6.528,8.243,32.505,0.000,36.011,25.486,2.726,-0.948
2019-02-27,0.556,54.542,0.712,6.726,8.291,28.303,0.000,36.093,26.930,2.867,-0.690
2019-02-28,0.707,54.989,0.750,6.963,8.366,29.598,0.000,36.425,27.293,3.132,-0.525
2019-03-01,0.618,54.949,0.752,7.396,8.406,29.052,0.000,36.395,26.996,2.655,-0.556
2019-03-02,0.562,55.153,0.744,8.540,8.440,29.871,0.000,36.546,27.701,2.956,-0.582
2019-03-03,0.900,54.921,0.714,8.194,8.468,28.731,0.000,36.374,28.012,5.225,-0.580
2019-03-04,0.601,55.273,0.762,6.489,8.391,29.501,0.000,36.635,28.163,3.175,-0.410
2019-03-05,0.738,55.232,0.743,6.345,8.312,29.707,0.000,36.605,27.933,5.268,-0.524
2019-03-06,0.690,55.682,0.693,7.938,8.336,31.129,0.000,36.940,23.473,8.126,-0.887
2019-03-07,0.493,56.635,0.639,8.671,8.423,33.511,0.000,37.650,20.651,4.011,-1.073
2019-03-08,0.453,56.736,0.696,7.558,8.348,32.566,0.000,37.725,21.853,2.932,-0.783
2019-03-09,0.491,56.604,0.783,8.050,8.328,31.564,0.000,37.627,24.668,2.724,-0.433
2019-03-10,0.537,56.575,0.844,8.066,8.339,31.172,0.000,37.605,26.215,3.184,-0.307
2019-03-11,0.560,56.810,0.795,7.103,8.301,31.979,0.000,37.781,26.970,3.166,-0.491
2019-03-12,0.556,56.767,0.753,7.435,8.291,31.169,0.000,37.749,27.878,3.610,-0.580
2019-03-13,0.542,57.306,0.694,6.870,8.252,33.998,0.000,38.151,27.020,2.822,-0.737
2019-03-14,0.439,57.053,0.666,7.193,8.295,30.095,0.070,37.962,25.582,2.552,-0.836
2019-03-15,0.421,56.735,0.749,6.545,8.305,28.016,0.070,37.724,26.077,3.002,-0.573
2019-03-16,0.533,56.801,0.776,7.733,8.299,27.517,0.000,37.774,26.581,3.395,-0.483
2019-03-17,0.536,57.254,0.802,6.995,8.260,29.487,0.000,38.112,27.747,3.563,-0.338
2019-03-18,0.479,57.378,0.796,7.243,8.328,29.982,0.000,38.206,26.329,3.273,-0.327
2019-03-19,0.586,55.953,0.692,6.947,8.305,31.236,0.880,37.142,22.989,5.606,-0.654
2019-03-20,0.408,54.674,0.722,7.887,8.223,27.918,0.420,36.190,22.541,4.097,-0.517
2019-03-21,0.438,55.278,0.852,7.792,8.285,25.755,0.000,36.640,23.176,5.946,-0.102
2019-03-22,0.478,56.493,0.872,7.948,8.371,30.200,0.000,37.544,21.806,6.370,-0.145
2019-03-23,0.378,57.094,0.895,7.910,8.353,32.064,0.000,37.993,21.552,3.619,-0.155
2019-03-24,0.420,57.764,0.858,7.852,8.362,34.582,0.000,38.494,23.093,2.523,-0.287
2019-03-25,0.432,57.380,0.849,7.678,8.383,32.102,0.000,38.207,24.599,3.076,-0.215
2019-03-26,0.420,57.372,0.829,7.461,8.367,31.666,0.000,38.200,26.111,2.797,-0.209
2019-03-27,0.425,57.250,0.814,7.402,8.478,29.765,0.000,38.109,24.814,4.436,-0.273
2019-03-28,0.489,57.841,0.711,7.392,8.448,33.370,0.000,38.552,22.926,6.025,-0.702
2019-03-29,0.383,58.624,0.694,7.119,8.361,35.823,0.000,39.140,22.746,2.895,-0.742
2019-03-30,0.354,58.280,0.795,6.798,8.332,32.681,0.000,38.881,23.804,2.210,-0.353
2019-03-31,0.373,58.486,0.835,7.364,8.329,32.826,0.000,39.035,25.810,2.288,-0.209
2019-04-01,0.464,58.510,0.849,7.986,8.386,32.940,0.000,39.054,26.667,3.676,-0.187
2019-04-02,0.410,58.809,0.890,6.866,8.320,32.698,0.000,39.278,28.055,2.880,-0.082
2019-04-03,0.380,59.958,0.849,6.312,8.315,36.159,0.000,40.145,27.520,2.332,-0.329
2019-04-04,0.402,60.136,0.767,6.080,8.211,38.582,0.030,40.278,26.259,2.290,-0.593
